"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"sp1" -1.79708228614177 -2.8220139519439 -5.47349683793154 -2.18549415609973 -1.55995861029315 1.0729008657872 0.0117288474692919 1.51652332175284 1.47300907383908 -0.878324687207502 0.509649478474181 -0.438543740603003 -1.27672111231153 -3.18987832095047 -1.55654376647744 -1.76032969968982 -2.64033355489092 -1.80590290638823 -0.980870697115252 1.40898721204697 1.59891240244143 -0.711953163672081 -2.41923962357278 -2.68238632025149 1.24570125271231 1.43775747673936 -0.784684202565553 -1.34054123243163 -0.984412711796395 -5.23308902377911 0.240058993859636 1.29276065175141 0.233036652926405 -1.9615986776004 -1.72352030306184 -0.675180460051682 -2.32453334369901 1.12687025435749 0.268060252640086 0.414274702643991 -0.604290156859014 0.0696494099912015 -0.410272784957052 -1.30102214231669 -0.778496685372934 -0.419808561319691 -1.70970564130156 -0.972418430264191 -0.77859466839093 -1.95420649567866 -1.23930345459143 1.23908469153254 -3.38439836085347 0.409231295966669 -3.38547390042496 -0.0766103080483452 -1.01632980614282 -1.14946119730776 -2.14932440286335 -1.717472080459 0.934250161104752 -3.04283306535353 -1.03902833656723 -2.92902549036924 -0.98836220945856 0.105193992213503 -0.663016966195352 -3.49848305214624 2.20606310300555 -1.20940945749689 -0.60288213184561 -0.885834411426795 1.39738507967787 -1.15623932063108 -4.77708747278443 -4.73724272814473 0.196647723793157 -1.4627241006908 -0.440253831382513 0.968292752508877 0.248374087156859 -0.726078751645954 0.0726003107694204 0.25299045561598 -3.80219615663657 0.996837277550799 2.62814916315865 -0.364587128951116 -0.271211103480451 -3.45948996158746 -3.36943225191085 -0.290877934780292 -1.77291741797529 -4.27991352615275 0.0660745718461496 -1.99675702069591 -0.431946876683879 0.116795437139854 -2.29076244373446 -0.0263910256246471
"sp2" 0.343928356917699 -1.02329816966199 -1.72362642746021 -0.746978024405735 0.584405696535226 -1.59327286116445 0.921549616054967 0.602326540861075 0.361892508816501 -3.36973498403977 0.470499953746204 3.67765247862283 -1.06611588474896 0.329284685039722 -0.874581524593305 2.06365062104709 -0.820515101520971 2.26061866823963 -2.45684750061992 -0.413064242280893 0.554460213076157 -1.28777802896983 0.102809583460238 2.3567822606236 2.93181324961557 1.26281012016873 2.31357164797528 0.45989287948076 -0.00896807063143434 -1.32490197011878 0.472015559565426 -0.871291064771329 -0.313801485984012 0.702285198259951 1.23897215576787 0.365515924253315 -2.05234155481061 1.00263239974928 -1.30139915723324 -1.35145585187655 2.08473541091246 3.27320350399559 1.80637742443919 0.528365718370251 3.24555954274194 0.206611307644812 -0.411307202106832 2.04971005039279 -0.30469464881526 -2.46221036563648 3.19710343877209 3.31202821628694 1.66448300389631 0.370399966415743 -0.465345230246186 -0.526511682693061 -0.714002493539487 -0.670907968696639 -3.07104465684453 -0.0421492496081146 -0.540885724160462 0.526088788325192 1.69290389153794 0.789101492515347 -0.122581236252744 -0.74257939149043 0.601557143954791 0.378414980663685 0.110663760710178 -1.67531025441013 -0.744136904629546 0.507642024811875 -0.0194478131658938 -1.73935011238703 -3.27196840756532 1.68334736492777 -0.956447063213488 2.01678276695932 2.39640155410109 -0.901507919684936 1.77409146606554 -2.04875750428767 1.14083289102933 -0.365004074003187 -0.813559517694922 -1.15656350739616 1.91127760096951 -0.126240948196466 -1.25327396730662 0.57929747388355 2.37039503747423 -0.26864890053138 0.819314123594826 -0.162491141345434 -1.0470426089381 -0.756791563128953 -1.14581991528246 0.925602507598942 1.33885912253267 -2.46384297109135
"sp3" -1.0681101946192 -1.23579456645947 -2.39934402785837 4.4064425104475 -3.63342914110942 0.683483089223178 -0.278629229826871 1.00394640402062 -1.10107497297495 2.09509370428282 -0.519352754087768 4.12675945219515 -0.374578465969892 -1.486943746235 -0.927194465769232 -0.517718272905071 -2.30395360932724 3.60172100726867 5.80032810398291 1.70342140738738 -0.894107566726657 -2.8686786083106 0.535700124222176 -0.352894158034044 2.11501251771037 -0.785702673692649 0.00330090637067382 0.590169276122843 2.53175667685566 2.56972940959072 0.751314322727668 -1.07312444408028 0.757859847133595 1.24446930363808 0.570395652944911 1.31714225311266 -1.70127297345683 0.978599717457509 -1.58794235961775 0.948788232596041 -0.826719501193955 0.616583599447561 0.990263657319662 -0.771244626269042 0.846976013699666 0.132706384705332 0.600330279405003 2.6657235678698 0.793499676611068 2.33178801772806 2.75332257454923 3.5992778798135 0.995111978284102 2.42073517100643 -1.6188490748764 -0.0724241809557283 0.168415630169879 1.11650627891708 -0.64968249455095 0.206519637065343 0.679522438701011 0.958047853799874 1.43718487182809 -0.442891936436354 3.27439251295685 4.12191773515471 0.163887986985201 0.0988243012591825 0.150915089638892 1.09573288316538 -1.04147428577811 0.0882701719156671 1.97958995067695 -1.07474670238827 1.4419197786676 0.855848276229156 0.501991316822543 -1.18469334402789 1.65704293102028 0.289606576854455 0.474560931732762 -1.95250261859723 0.348197580874331 0.121683635195585 1.034922463603 0.126271517179793 3.10955001640598 2.78780415826202 -2.66499357071592 0.0539673607025296 0.752278395859576 -0.0743195907099758 3.87228050379291 -1.41814181753627 1.40835870087105 -1.50500208163908 -1.78078970821714 1.87257489623278 1.65532835048146 0.659137952526683
"sp4" -0.401687014977068 -2.54024489058141 0.189264313449451 3.62974143871456 -1.3826631046312 2.6333184741151 -0.733299274962172 4.07405905857072 4.30016765046388 -1.02575149553349 -0.335995020120594 2.26571034055419 3.11659669972777 -0.272589875959085 -2.3091859066674 4.07683800155128 -0.118439699117813 1.42352182264666 3.96618359545778 1.27846541037971 -1.58584208498614 -1.52648899372574 3.86785826711675 1.7496919122678 3.15003536529555 -1.00936384572336 -0.063254184451102 0.83159716772989 -0.785191492091324 3.91952802649675 -1.51719163752163 -2.02386100596261 -0.454239670324443 -0.250159329935821 1.34035605522803 1.94538679348449 0.189916126996597 -0.410929889480298 -2.25991970175805 -0.103114946317981 -1.07868923807507 1.20940303470831 0.52207708791562 1.70794375552124 0.010974961764898 -0.453176258621006 -1.1151955338202 4.22447437651803 -0.712066244103271 2.44014474696897 1.99317239854057 0.725928715331487 0.716541806574812 2.2702244934747 -1.73398092509044 -1.18062412789874 0.898502459987918 2.52904778030733 -0.539502025679511 1.23897627405132 0.42749425132497 1.47071645421253 0.882295522809008 3.27430040537106 0.331979219606946 1.75038495631941 -2.42754884918176 1.88905475243137 0.142126101881769 1.01600906142872 2.72762257796424 -2.64664370237453 1.79410443059591 0.696258461913856 0.272434365998201 1.44326124900895 3.32515052697276 -1.24043405087054 2.89308872796209 1.20712933098687 -0.645580570002789 -1.303553237715 -0.337484835711272 1.88440442252578 -1.00914773233728 0.263763175770983 1.33568552775766 0.672007481624796 3.073469487106 -0.495119417322359 3.2381980628994 -3.00893983210243 0.803283782296218 0.506931790726473 1.50047210297769 -0.488480141067664 1.84070085508462 2.30333404424949 2.98676604143664 4.11479310404435
"sp5" 0.765301815963707 1.14810510233804 -0.573967623956953 0.52944800200844 0.911103795531675 1.53087938595126 -0.744557510452789 -0.0571088628661382 -0.324035620091816 -1.00063712846601 0.752634966732214 2.41935275811531 0.497387677977368 2.0862534820935 0.25163684894273 0.0239933158023153 1.98938286895517 2.40259290578606 3.6891474856388 0.929972977612593 -0.690229478686226 -1.72740444748037 2.67006097740427 0.646730771190558 2.67690203819896 -1.41047564460165 -2.15229245420433 2.75740752083841 0.998925846031811 3.33648050770801 1.11630984911661 -0.130669434657321 1.68279712274221 -1.42334716983272 1.63339352915702 1.18161116396313 0.827697777728536 1.94272580733615 -0.363872750043891 2.52632396318332 2.28720704801514 1.08182359179601 -0.04546025103561 2.91344812281188 0.0238242092585008 1.47622036795834 1.0506199748075 4.73843624871865 1.80005232337042 1.02353014625064 2.00983336021854 -0.327983433946596 -0.566556256155279 -0.190500516447457 0.720697641636216 0.732562769013821 0.982746079672747 0.239385225408991 0.248799008215341 0.984001271020892 -0.656704358454696 2.40283087102575 0.259041011510602 1.22031398256527 2.67354313999983 2.25278391474219 -1.09987928925578 -0.372151402756167 5.2414930301375 0.352945344616917 3.68201053288989 3.0254091470734 1.86891400037228 -0.243100112437482 1.65543868902884 2.37273673184804 -0.900393112882508 -0.598169488469224 2.77753708298752 1.15281970336383 0.974252256633265 0.246100638881965 1.71797096341299 1.70733935922679 -2.58655689281183 1.27831522164372 1.1719737710932 1.41459324668036 2.57077088842923 -1.20947660180947 1.73038976660448 -1.99298991203473 0.654784702057816 0.510120294186973 1.33795834252619 2.20943010066126 1.2443869767577 2.11179765378295 0.886466233750807 2.37857178020697
"sp6" 2.47487896859952 2.95384447287005 0.973482859443254 1.48917541718338 3.83884304139251 1.61389971724859 -0.529301658845051 -0.627088936726587 3.44271893444504 2.14616941248729 4.3737472664059 2.26645222593968 -1.02390603164144 -1.72856887620282 -1.5808792061215 -1.28949240415948 0.757567777277111 1.54096438225996 3.59080112310976 3.72579925750739 0.331356082302911 -1.35123658224748 1.99123410033799 0.691564093242364 2.45993756552954 1.12907149133868 0.994577349701211 3.25966319324825 0.928938233124077 2.86138486400565 -0.051103091315262 -0.442422517584076 1.84557891677908 1.55276219077099 2.82915253604643 2.79366614841842 1.5992893472522 3.26997126226711 -2.49666615063893 2.73797651595941 3.6399279323103 2.65665091348044 0.285510568546322 4.21233951608073 0.953563958546842 -0.0375314026256482 0.1400040672657 3.29807026805112 0.269804237763774 2.39459046594046 0.525106006113286 -0.523469926489967 3.1502184922697 1.99265043397935 2.28557074818336 2.22329617409655 0.0674789922231784 0.0668445090904157 -0.70221813965268 1.53496639754456 0.795818221763984 -0.48948463723656 4.112051039382 0.626377844481753 2.95403332146473 1.9838064448898 -1.05830270983675 0.066736921632943 0.71331545793412 1.45949493715127 1.15064118382249 -1.29051704367488 3.64301050244223 1.0984709489383 2.27582786311333 0.632546329213092 0.886557861663119 0.70619179666661 3.37858234943929 1.13201018720668 2.3523305070972 -1.1604741148422 1.68176905150379 0.997154145590781 -0.280625792097159 1.14015390603306 2.6609161763035 1.50366218058784 -0.275499617492637 2.94841930011585 1.61184294359052 0.841841839528372 1.52108084438469 -0.942979968207038 0.80934875550182 2.38953778378528 3.49338010581266 2.43440524342811 3.33134602079793 -0.424247393692182
"sp7" 1.26520491130662 -0.687503922086755 1.36742795898736 4.00707620100661 -0.00360942710836035 2.04213241684042 1.15806539691396 0.720867414024641 -0.270275238770864 1.20083762035562 3.06451670687515 3.18821137277502 -1.03750646898475 0.7974400394998 -1.53787655418619 3.29792839045435 1.94370327147836 3.218361541312 3.48163584011457 1.85381819464041 0.211661569715701 2.6806697409383 3.04753944769046 0.842915431352612 3.1410468096862 0.761479602617607 0.968882589814067 2.52190813252487 0.978654743448176 2.9746502441272 1.35465214472728 0.11627176432985 2.88000913420188 -0.131223613331101 2.72229050343088 2.11642160563708 -0.611212273214297 1.99598263217103 -1.76358242960161 0.34696929436762 3.02470293482535 1.72564117971977 -0.741259022298128 1.70740383217144 0.632786583067765 0.420826431735455 2.51854558901429 4.45075063522595 1.02575942714309 2.06001667793536 2.307722938831 -0.129407442682765 1.64267227590422 1.40218676373494 1.71355308854881 1.80493633764201 1.96017890027658 0.822679658512287 0.32081137038547 1.84350754428208 1.57093518884937 0.192260610927321 2.95571909336446 2.07679792664326 1.97291413185152 0.463311749881584 0.371773748773406 0.0312124208996565 3.84170491093079 1.6992069293502 1.13706176697994 -0.190504948870751 -0.137853588956348 0.595609789882111 3.37511560772417 3.17000053650688 0.620497818428947 2.52188994213238 1.68802925300721 -0.808509800959725 -0.421498684453752 -1.12317201642599 1.21158406331818 0.71133789560028 1.31600940196887 -0.0436884514130174 3.53476981618997 0.0867537503822918 2.97067832480898 1.57071634838823 3.11438508332937 0.866733152555173 0.749287042288603 0.291145129756115 0.292269666874385 1.31908897399715 1.76296785636921 3.41406435491603 0.225091792036597 0.328640527742136
"sp8" 2.63896714655874 1.05963610030231 0.816976061345457 0.674521070840521 -0.420618649740971 0.909225483463298 1.89764077389238 -0.683348835868071 0.939326155091362 0.405907190086315 3.96824066789185 3.85268531350746 -0.178088837006 1.89189063861062 3.08387585271793 3.16942812408155 1.51504636330479 3.74445505859246 2.9091301535335 1.54199230895158 0.781279510149929 1.35472142347825 1.80770227940651 -1.10404885150452 4.11440211620651 0.581086679468234 3.15190426604807 0.0243970624291933 0.715652017917773 2.90631613519623 0.695935522030077 -0.290865090067598 1.33524630049153 2.09825456308637 2.60113576175841 -0.768069498396718 1.17802421895704 0.696449402653624 2.03188659533756 2.52537535002618 3.04849745575686 2.52807074689654 1.86981587966427 1.45790247081076 2.47936758977754 1.43934621408999 -0.0448323447757573 2.61555278158676 0.580411573237627 1.6246240103582 2.74692548219025 2.61935041344378 1.09771601203608 1.39232731058826 3.57504940571473 1.55059764940384 2.1506063607217 0.58712565832672 0.939812275057865 1.84699965199012 1.24230126821835 1.09027323102649 1.62655904536661 0.00415873010272979 3.35067589503683 0.637446395767711 1.59176566799199 3.20887272132305 0.153778715327642 1.48349742972325 2.54799543337557 -1.06038706057831 2.9163983443152 1.59234228353947 1.96637789784016 2.64726809079689 1.7902403484722 0.440362397719484 3.41452651945342 0.314135280063523 0.299800656932535 3.199126573304 0.42366824774036 1.21899808985648 0.0101153858183522 -0.258967495905463 4.1532652537239 1.80809090735246 1.18800790597494 2.5794756332909 3.78839838930921 1.03502511854762 1.14791485854491 1.40407656091535 2.80560247695536 0.842412412568437 0.517190889928379 3.83918288903777 1.24855932397711 1.28861136205885
"sp9" 0.0444315427390597 -0.0615754724197976 0.794198968440325 0.115279428634923 3.68019883569074 3.88642907064629 2.53110419408211 -1.25495285479527 1.84833581931096 0.905773155808945 2.55863044757746 3.30115707866272 1.35464918233863 2.00538003748974 1.4846444722101 4.31933265294475 1.27145534237614 4.57057611303471 3.82190059377035 1.49336041471484 1.97177659267629 -0.560313848129157 2.07951527820411 0.146598964007633 2.08800083123414 0.891627809393767 1.19178281006912 0.376878205768925 1.70733988116473 3.17674686875904 3.87666581062549 1.97906590266432 2.40888590342715 1.46041248481236 3.18747628022581 -0.26181900398726 -0.110398200727763 3.51395794121019 3.17524894244411 3.17069366123356 3.6302392501396 1.71333725073172 2.0277994479241 3.03842280478433 2.43345160058378 0.322631022028588 -0.161307451545111 3.73771688309395 1.18355863241341 0.755644625485018 4.64089139081891 1.60429265150559 2.27433997048453 2.62876069661865 2.37926045337095 3.67174786201312 1.71724998014242 1.38661586664317 1.12224757757838 1.48430305765445 1.02793037669245 -0.663073126811153 3.03219958662359 0.880975041811958 3.15700100269575 3.89418029117856 0.572103334443547 3.00220381138501 0.0293379490757721 1.34330300810219 1.86837108140912 -0.796661467621615 2.90696525612962 0.268092443915746 1.43771125491611 2.31644329994738 -0.65369311671045 1.63489150983373 3.53290636482623 -0.651482067166151 2.05061004994644 2.51131740154932 1.46284405895448 3.87664327441402 1.77287788421554 1.30488468566446 2.28065633131752 1.4948554210537 1.2746431952013 -0.208022715803086 2.2860938559707 1.92639449418331 3.01871529229673 1.18154798606449 2.70155916592352 1.38020484639856 -1.19358363922861 2.89774487221255 2.24531252187502 -2.24614151658617
"sp10" 3.11506321693414 1.4110995635475 0.828888976664726 4.6813876835666 1.46794383049107 3.12413229435633 -0.198896197979839 2.14193698108351 2.69759656062889 2.36291965902349 4.24083841316236 3.21811763218327 -0.520093122614591 2.13639937571812 0.108663918766215 1.24244500870734 3.84511419009126 3.81276976492606 2.32019864752198 2.11338680609784 0.975806294675033 1.57763549533229 2.0947276746881 -0.800076499216241 2.10456064463888 0.433444043012127 1.05163384714265 0.57633653684307 2.02634982422938 4.32355533900356 3.97780755170239 2.42678914480971 2.64328772662574 0.443096170135192 3.32089255185984 1.58439292540221 0.447859676955771 2.01382157414206 0.650019163174564 3.07996410190892 3.78360247240252 2.06726270698936 1.21371351688899 3.41361634400491 2.67040953412616 2.54040594981373 0.865170283697487 3.58736301591374 1.71158139194288 1.62638035375736 2.10254522446189 2.75886622940869 1.14580778588419 2.2571716109285 -0.40222063907401 1.91257257310194 2.66332757030196 0.226498903253336 1.16394578760242 1.66852478487145 2.40718064330638 -1.34582727490173 1.94415630505205 2.24119870505428 1.55448860260902 0.590063542460059 0.946483934586125 1.56683509732166 1.47950697065534 2.26554338886345 1.46606500256172 0.411248891172185 3.24168455698045 -0.113796704011134 2.94111822933761 0.752724633206785 0.480931961510913 0.557994560610525 0.921592643639162 3.07025065920355 3.01878603528765 2.43048158044069 2.15864247834234 3.22292106096022 1.86496248705683 1.3802804230373 2.04053107517761 0.786106682882753 1.8630244205992 -0.765923236378398 1.64445776378094 0.653594557911509 2.67621027128226 -0.186939971943757 4.06834207715563 0.612410614071193 0.940655399180242 2.29632727223076 2.23392453143125 -0.277438245218327
