"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101"
"sp11" 0.666852259236207 2.44158269216094 1.00172181059651 0.468785442984568 0.184012455574476 0.696667352119083 2.67775465590401 2.7154662348134 0.990163282136994 1.32460481649283 2.13209007809554 1.88168029756551 0.475367360272454 0.848026157751972 1.34616038461514 0.881532724301115 2.48869186916814 1.92901000105978 1.86825340473875 1.92144021936124 0.639975047785105 0.960343027821715 1.22271231267978 1.38574314597211 1.64387073515671 1.4123420850109 0.304232927657377 1.77723102932527 1.47366621897841 0.717031678022866 1.0389277658889 0.426734895835229 0.643788358348946 0.962755824417332 0.621404925413132 0.866411398136578 1.14897103376936 2.14442267661408 1.44267693019882 0.393407781943375 2.14184823514343 1.11674729508145 1.36054683051298 0.837203477325385 -0.0593208021843658 1.27500690021524 0.934776725094685 0.832303933979837 0.958201364237158 1.259919573523 2.04700049628542 2.40941455595934 0.838811730630857 2.19952334792687 0.422566255397514 0.265161017268173 1.52057140478026 0.605036443639254 1.22702244938084 2.12497521390515 1.21362676751277 -0.129067610382718 0.179937785446511 1.61881217611407 1.04329577968883 1.47658091913422 0.522855059540672 0.111855292195663 1.91048228277107 1.3725778523485 1.63275768907626 0.547152228011944 1.21049013768492 1.88146533862932 0.984137452094329 -1.11969352349146 0.215019462817286 1.64840100801801 0.177177804085111 0.531427555311768 1.24932284970644 0.667173639122111 1.55207168819938 0.708295891576698 1.12366686728088 1.19916812924132 1.50452972249489 0.166020061121376 -0.0212601585515974 0.563444084992218 2.17711213758299 0.899046242377934 -0.0899090242702897 1.32550524840024 0.563100012820029 0.553019554216997 2.08957097342565 0.544850555021881 1.6193974981714 1.30892322153644 1.56461024370775
"sp12" 0.965996153321606 1.62378472354692 1.45674237032076 1.84740012717634 0.584305694107291 0.790560227800983 1.80007675718158 1.88891988275778 0.897654367432183 0.939807000415101 1.42786690551865 0.400739090619897 0.317256605745228 0.579579785605326 1.67154604350545 1.14493081242191 2.39284913748784 1.05478183214672 1.36863821716069 1.69369116008474 0.144072117012739 0.365907936145415 0.803898803588515 1.91078425492372 1.05577876886504 0.930284638396012 1.35915881789225 1.45792113886628 0.277996579593254 1.50073496788055 2.15887774264242 0.506599396382547 0.487861799783296 0.415234154370476 -0.132919641070513 0.517420776710623 1.15955521130812 0.615186004063124 1.7158231968629 -0.0321111500020463 2.80122123798055 2.17061750986452 1.54488223515085 1.59076831887692 0.768639389693953 1.08922990403923 0.954830372692588 1.62851996776251 1.64077082223143 2.32323261849346 1.42385245934764 0.664322951047165 0.359416396914103 1.48414432916478 -0.179199591144255 0.535301254439844 1.7939431484886 1.44035815338915 1.04164547457809 0.710792289359464 1.75080601784497 0.187531250210004 0.911201055904974 1.29800156310364 0.987384089426621 1.1052120976161 1.4973070082097 0.479161639122947 2.64714204121637 1.34687938938014 2.43553736942473 0.194511816823912 1.08032537639709 1.54732637791994 0.874820253660794 0.238796849096354 -0.627349655810439 1.89130692543244 0.486503941984657 0.99875992799777 0.953979598827835 1.06206645279191 1.68740590935233 1.09447200002153 0.340010576737054 0.633076110017624 1.36936637685892 0.696977083585751 1.59552571502319 0.792433966459473 1.8065784181671 0.450464695137996 0.157834714580265 0.831696780952478 0.767527934958138 0.365931240752419 1.57817446924548 1.02649836755657 1.05640868419594 1.53063548046551 1.15390333240303
"sp13" 1.14365301718632 1.79290109408839 1.03618700274032 1.90960296207216 0.982642644555608 1.68883512260205 1.55909005498908 1.58077080238469 2.14274681348063 1.16219987903727 0.290156313453385 0.265635547720049 0.239064366326059 0.604543182646212 1.86777177521484 1.19410397656217 2.24529735359962 1.34763877385897 0.708009389980577 0.587857158519537 1.16213249530342 0.325410831962347 1.81269647677285 1.43149824620857 1.54884606791295 1.2582530607451 1.25364628104726 1.74260484290304 1.94464587538552 1.03428828854526 0.0164952949640282 1.02020470520622 1.42066110412128 1.87973838217836 0.372177772861081 0.0598542745120515 1.19418029295353 -0.0874767258171974 0.747001347787577 1.74946296101862 1.19377222497873 2.44004933104126 0.832529475681526 1.37772484853434 0.316530576664282 0.881196835362725 0.649186408249793 2.21139228594392 1.06707608550441 0.229699009546595 0.690876534497813 1.02040583713502 0.2198593225538 2.36396494922226 -0.101128974475095 0.539532887005815 -0.321021115222038 0.976530315077268 2.75115459030209 1.31097222998865 1.29884853105054 1.20753507634806 0.813925772623859 1.56906406396187 1.22185685076097 0.784836152657445 1.02035459781978 1.07673025543257 1.97892217553154 1.1078799130279 1.84261550595851 1.73802496371585 1.83271060653488 1.67467823579184 0.288698906243761 0.493367690217154 0.00159948315587357 1.71652777502797 0.537061183825221 1.29820499873656 1.03452471103229 0.694228092265004 0.330558908979576 0.923060651233925 0.580583721463411 0.452109527090055 1.22558220602064 1.154935964038 1.13923014384196 0.437179251223305 2.17033800312644 1.12589862059984 -0.0341800953546758 1.58642241719354 0.084227639098461 1.28672915548318 0.754606413376831 0.992693528387419 0.179720532611321 1.32179744221058 2.35735312705579
"sp14" 1.10727405779475 1.87535991258504 1.9213663405106 2.31541274362006 1.40137646579502 1.54842776448804 1.77939210927694 2.22076976656757 2.29863578218917 1.38738096121838 0.598180255225334 2.05996378212162 1.30815024382631 0.681983522119544 1.99696599822143 1.2209971087637 2.16524765199764 1.06575986637278 1.45975846322472 -0.00897980289062963 0.0755826928207336 1.47155924652185 2.24333977498807 0.898526905096082 1.2116697297606 1.59042908618727 1.39156586212292 1.32992673972989 1.88293417895293 0.453037640658525 0.43753671256181 0.228472788879574 1.12661268736796 1.20364146122301 0.319269435024198 0.282947005547914 1.93734080108393 0.547179150813877 1.2607777649488 1.87064760238384 2.54508790525308 1.58541873814579 1.06304724773731 0.787467799413383 1.71828745210275 0.715014127462605 0.85016273281067 1.59746387737716 1.17153923413304 0.903354416668041 0.480708844784279 0.451005673341187 0.468210659245645 1.57844239794381 1.0226415631986 1.58256864978231 0.436544123465707 2.04569149434268 2.21178866212428 2.29365441753342 1.72736406346407 -0.470146127489259 1.10249093186826 2.14322294042734 0.82859489177719 1.33556397773425 0.888371128280402 0.873271389105335 1.98670383590989 1.18584737586441 1.87313442443053 0.692792976720085 1.42969343038452 2.1624155470649 1.26298289101741 0.285187526262267 0.910741563232986 1.43891538269268 -0.0350162348580916 0.820971870671206 1.95890779227084 1.26252489901924 0.338269963599284 1.21053497392413 0.408830180879275 0.19242643283033 1.83298834276734 0.582054846456761 1.14075934068245 0.907766357077031 1.60340136053931 1.20836589072129 -0.0479090125731763 1.45373617711581 0.769931802642794 1.38800699249826 1.45615220093383 1.1342582623684 0.118813800556474 0.784848498639533 1.25497185743488
"sp15" 2.37359853971127 1.81185821073487 1.60030169408915 2.14410220050764 0.599752819900201 0.383196289782615 1.94444532244674 2.48680285801249 0.892745872841095 1.79675475739166 1.28362678628026 1.37527341872941 1.1636428768257 1.63021526634584 2.25048632150424 0.949670016481377 1.47296305736251 1.1011564836971 0.434211324030404 0.963612557664645 0.353800883732106 1.08507834030214 2.06460825416615 1.90984753200137 1.19855006803427 0.679992969636258 1.1622904974388 1.16595015769835 2.37258433561264 1.22550270215058 2.06116993403097 1.15600770272863 1.34536385121576 1.61745475029603 1.66253332034541 1.01269992321744 1.19599949727689 1.59417752954495 -0.0983770358432785 2.14924451101741 2.23404737736214 0.974429036185797 1.78233940593652 0.978876588044256 0.813623127890097 -0.253078040896231 2.41960167432675 0.0706934995958372 1.63923970825535 0.849440098301291 1.75527033835382 1.56628091364855 0.919966723816777 1.99377746371367 0.295404603129688 1.20312569333119 0.730787518803373 1.09471483964477 1.73816395263488 2.10986063359297 2.08309068267248 0.403009144764675 0.838941254980561 1.82566131311275 2.39398762793131 0.811137222435393 0.705710472831568 0.762183593848645 1.79788752449994 1.60010305251568 1.6621886469541 0.831214318535081 2.12331723644264 1.8362589121613 2.11119446074391 0.407772540755447 0.600147194208206 1.26865812963604 0.10534524920284 1.41454046524336 1.75553166528867 0.825991973291703 -0.343256081061992 0.836685716162254 2.09009444700089 0.338588270170128 1.48364770525679 1.01220255555476 0.0504567754464513 0.995560886379352 2.13607239401848 1.00938551123056 -0.0851394211208449 1.33260692024897 0.0939062017006214 0.92000407270771 2.15416912199658 0.489264976589921 0.432906416151102 1.02927209555648 2.12948800247339
"sp16" 0.848144838474279 1.77914154104851 1.98236202584715 1.35123770641457 0.577822554669096 0.768368260991938 0.292000943432633 1.38463593101958 1.10352836117841 0.92029659967187 1.60232962196139 1.59561022402969 1.3028597921378 0.733937257219394 2.4832423779497 1.15788313499695 2.36313966520214 1.77558861039694 1.93140196693581 2.37170951995905 0.152011654057974 1.14513535638054 1.69060279908321 1.37660320115821 1.53926032456854 0.720287660234651 0.759678411589841 0.95086584498652 1.79448671715847 1.36949943328521 0.925796714112837 0.813704272328067 0.478350521152364 0.92473315262148 0.893841743355029 1.42883057965811 1.37690343268183 0.640413680864037 0.798319795283307 0.0524592171945593 1.88300703002966 2.6956234033341 1.37712023161632 1.74642511619023 0.103281106431473 0.358303011270992 2.02376482935409 1.5885033634024 0.872285409788332 0.381768528500562 0.832081544832612 2.80218344190929 1.28879407088929 1.42380850861574 1.25358737442034 0.706517273035096 1.13507379501718 0.76692800734265 2.24957147876168 0.239476959389706 1.50952848778546 1.24324773932161 0.254700822654349 2.02427430461766 2.11297494943105 0.816196275690749 1.15528985113177 -0.0276878246352685 2.17520002469315 0.628755040386253 1.48179935864967 1.4882927401195 2.43259273509917 1.82343058711721 1.00562681500275 -0.10864020208951 1.10783989440597 1.0527479584773 0.310538508822758 0.98617259531206 1.61451485525428 1.11051870133562 1.47015424395631 1.00465758516754 1.38045265089496 0.389874847058383 1.68581440348902 0.838071005359014 1.6157265484702 0.182452551675014 2.27859062050725 1.41179984879452 -0.218292662266046 0.948117781233573 0.153974688494311 0.575726913919385 1.24654273191202 0.284949819957297 0.847650254170866 1.10502335021153 0.757643993604234
"sp17" 1.8380136710464 1.63190650580059 1.53531010185205 0.727918978629526 1.8449035824338 0.761144709203121 0.760139116579622 0.833802836004967 1.49578267511332 0.921135816908752 1.17658454910108 1.99654982727544 0.700166603583085 1.33350292878738 2.16335768241927 1.36142026246967 2.13981837353483 1.74242334032636 0.983595497870236 1.2389384625979 0.258659749903936 1.25543810397679 2.65586562322157 1.40572931328424 1.35112219847563 1.35731213107356 0.207440568290675 0.33952240796175 2.72283139217532 0.571474694476968 2.13387323527963 0.323074178785335 1.16823766948476 0.932984259989261 0.58255568903235 2.10054286088215 1.30092170998264 1.7633958752984 1.68217528006704 0.507385336833647 1.77053986406586 2.14389377060403 1.03495397867501 0.920817397170802 0.371291393412021 2.01441189346835 2.49250135494822 1.41199944484848 1.15039075729526 1.15204931239377 1.0760042057089 1.69622395053524 1.53877547681811 1.78403359529669 0.660889255324085 0.688704160914821 1.62835038074499 1.37323676766032 1.57292713707136 0.0991155721520335 1.54813839523586 0.728925162225924 0.14644760980825 1.76215811404777 0.105530561640545 0.812471949679911 1.55614544051921 -0.125536052308057 1.98889972750782 -0.0318801377935739 1.31815200771125 0.997568878746292 0.915513684341749 1.48656115811675 1.72808378606218 1.33817054019398 1.16664448220586 1.41369272088977 0.735556094160305 0.0954275546110495 1.91093376946501 1.04486786075842 2.03954144968934 0.937908170564817 1.36118958837565 0.56936718303707 1.44935862597972 0.995479631565004 0.419868493615565 0.570350374136308 1.87229719361536 1.10379205845024 0.603010989105624 0.829339443053275 0.956536328260905 1.11695517668566 1.51779857930179 0.446134575864034 1.6039595498897 0.822412912282701 0.737160069431498
"sp18" 2.44417703333135 2.12019353866037 2.01986043243349 1.66205853952045 1.88251891828159 0.576924387465124 0.588215162391024 2.3140559687951 1.31098160646768 1.38286686160038 2.08539456837902 1.18630848604614 1.33219329534864 0.0595636686832929 1.16002028812405 1.6561898578819 1.4164895184866 0.493365744762534 1.08296084853089 2.0872675758605 0.988802752863417 1.03457261953955 1.81507461732866 1.19616813212093 1.23846630206766 0.729266002337663 1.81254819317018 1.60518929586159 1.99050146063061 0.609539749837694 1.86213584126464 0.892598306239691 0.599616186561312 1.80246609770187 -0.495047533305946 2.09700480209656 1.10782226665454 1.68589109525261 1.80480367292908 1.62089240601856 1.15023045981137 1.31393269122783 1.02915639472856 1.08941749337527 1.17535070011377 1.70187231235945 2.628919592173 1.39761371060728 1.16696078224794 0.866552517815936 0.87859332195664 1.25095998744993 1.37148395436468 2.23383342810335 1.21918576093092 2.21822808302048 1.1675422903655 2.26244046913197 1.25643352955286 0.408985219832551 2.14463527899429 1.5772846256012 0.799116200488822 1.80691594683969 -0.0201336450441216 0.987704816396986 1.84632280269369 0.219885471170968 1.48558397401541 1.01493008418623 1.64143084916516 1.25947440538245 1.08585422000117 0.903010912901235 0.706423869230898 0.449289915249712 0.544756301477305 0.853835496872387 0.1188821610521 -0.155968711273187 1.38800105296091 1.89390469811543 0.943637149135953 0.779908405852013 1.303107928721 0.680325400652779 2.33183499504624 0.555746894241625 1.45397746815676 0.935912556347781 1.32117998253723 1.00962130458733 0.6720945397897 1.03784271597348 1.03131135436358 0.249177904472713 1.97899851030878 0.832587063530953 1.34317981193766 0.744238060227546 0.892834097506861
"sp19" 1.64221908324955 2.70660177340861 1.7478990172902 1.73506937711991 1.75003876594305 1.13960592751729 2.15080660880611 1.83647228768706 1.00859431312236 1.60776546878476 1.24580094939344 1.91354451982292 0.237262108662113 0.711841673357898 1.12584510412091 1.04671723148183 2.33862933043512 0.378697388212695 2.29862082678459 2.02498594322673 0.943846771891573 0.49829034415844 1.96197081132563 2.00726309934409 1.49008768904711 1.37202336713695 1.89674695670784 0.917539280450021 2.00579472547422 0.962818258593387 0.540790062519936 0.323317423233342 0.627074919048583 1.53466641881543 0.879358177045597 2.0031598329827 1.49379856985365 -0.370051836480528 1.29864892109794 1.70228458795664 1.01404820771581 1.37661515819008 1.24892777172022 2.19694277428535 1.3469624736301 1.49712720055002 0.421915627507821 1.35538567966067 0.952508679215296 2.10568818685222 1.16218558843052 1.07786670071723 1.06242416596708 2.39019381994864 0.725362199687673 2.45764333056029 0.812167989833751 0.602871342834156 1.05304358404384 0.765919802676454 2.21408358633328 0.231705671567513 0.797189238659948 0.759346730504439 2.52285284910931 1.23670434780231 1.15315772692281 0.674025831831335 1.40637708395765 1.90067803538478 1.63204497029872 1.17729341734603 1.12098434496316 0.925750083086085 0.392782027522033 1.42397022118461 0.686760192506461 1.30782831967494 0.223155419429603 1.97982852571158 0.969582467310976 1.01695119930828 0.959176219811888 0.980255183296264 0.667496630958441 0.919891551937972 0.929096436719456 1.10827938662525 1.90456923799009 0.863597068704108 2.00109819488558 0.628656458974604 1.38097147882406 1.76631871134923 1.11586874036732 0.435071696842028 1.50452030138913 2.1447615364861 0.825791411545296 1.08954907572152 0.739071202372965
"sp20" 2.15097206709345 1.83690109640174 1.01097819864711 1.99549208565389 1.32069726772571 1.29737926128254 0.845464635215787 2.2593340967662 0.955176400782362 1.74352736865361 1.07503101891566 2.70372662313328 0.179349811425175 1.3962711632622 0.994646183470622 0.252613616175089 2.43001518896856 1.90315586556427 1.82154360053471 2.4462538154886 0.522007401549029 0.780781666060445 2.18253482353031 0.369957915111841 1.2460620225009 1.50811571263215 1.51326418610337 1.06396822364541 1.42234191960184 0.924539623726852 1.05069395536518 1.00101983648799 1.724224291666 0.503247173748008 1.29658574516462 0.961325035449979 1.27409708467084 0.0171675983162485 1.89088299339054 1.17256023459526 2.43972272093594 1.96920584011032 2.0032147112742 2.54530750213449 1.57806627640861 0.922893287141033 1.13254857322695 1.88114511780635 2.23707163213249 1.06039696656545 0.46247702323844 1.94802045842997 1.22286091898779 1.78862695516985 1.48512300692048 1.16569647966362 1.73083845470731 1.2520005890814 1.53775422159277 2.73551843190271 2.38840768901472 2.826093305938 1.82835642428227 0.843871837029375 1.8111402213757 1.34585262210355 1.68562596630515 0.187798694521499 1.60432639896096 1.42797530757009 1.22766324794532 1.31091798259588 1.42104442462241 1.48200036167752 1.64864281420308 0.457492968239639 1.29775047955887 1.57666257442314 -0.0707166246237425 0.345307040006083 0.619568050914283 1.02088839223111 1.29053862754063 0.35060841525185 0.242126914176662 0.390878721654205 1.10237222262581 0.749682396555608 0.65350457681596 1.43697839406382 2.17817746027635 0.524899205824147 -0.11482593534256 0.481356487432451 0.460808262245987 0.79077644725166 0.89288472841997 1.84787578152544 0.82212438936054 1.09658648307619 0.988793759875405
"sp21" 2.25380238318125 2.38192911315142 2.29292113447763 2.02805521391076 0.693026474865864 2.04134646084877 2.4382672463903 1.44362334187342 2.14956473547527 2.25763181593575 1.83431505267953 2.4487984750349 0.183026054622178 0.953720526403249 2.1771762475139 0.995922500553562 0.741976113333398 1.20735400803105 1.82656463600449 2.35788629216243 0.776304558414809 0.50728648623929 2.32038522429697 0.382549558020962 1.66177614711191 2.05333627627501 1.30868652081979 0.909449511398515 1.07424581343635 0.892087045809039 1.05707343064622 -0.000711669244128362 1.09360415962673 1.3347848460478 1.22116030571506 0.756410309702868 0.901047920523209 0.497718314634212 1.89294826837582 1.57573692371142 1.98185139470415 1.52996597761254 1.9014693419204 1.51150461044563 0.32206049544524 0.33928784678661 2.38988557806127 0.64173964323167 2.16005495185693 1.75400925404856 0.337112742302496 1.40551178024805 1.37465745083357 1.80597383681603 2.82826731502376 0.229192144124364 2.00293506431819 1.72692048478022 1.20905569248747 2.33401323139059 1.79153483222042 1.41138647607355 1.50062312410189 0.810129135804812 0.967199078362883 0.960547147298973 0.454944308359102 0.70012394510337 1.26533827290674 1.90201660921425 1.55240632521446 1.22755510497206 2.09790397475307 1.39433651427318 1.57426963158729 0.458714027591958 1.3352157363934 2.46323872528675 1.8281178570557 0.366886027317971 1.48883471192995 0.879798318881248 0.128373856556519 0.363682008801537 0.3578420172967 0.73602776133713 2.03877492573653 1.4295636505052 0.170448438118663 1.50622550154608 1.98078478159511 0.479602627052858 0.839001956735393 0.938174826718706 1.28892401066038 0.53386411476256 1.79744511693652 0.639454998878855 1.71371546568712 1.58164007810487 2.29142266797536
"sp22" 2.01868269641724 2.10781474775895 1.81287830121963 1.6356141417211 1.21540489541277 1.66124493621556 2.15617834377943 1.10525189394357 1.48850605108 0.669349817616817 1.70383791792731 2.17166956913154 0.057634378952638 1.68980560883811 1.94076746143234 0.539174211669166 0.986055157650963 1.06215013167545 0.769966975136579 1.53879334075909 1.29186660012869 0.360073276135219 2.00189598810084 2.05993288951757 0.947215843192446 1.4074988349934 0.604925688931209 1.08692067967036 1.34487336395459 1.22045113491712 0.680811876227262 -0.0418528786466532 1.36460733681839 0.870354043965621 1.54095588860432 0.973975177226655 2.15348843704559 1.20685152339518 1.44691654034381 1.47154125600073 1.92839810878093 1.26062391066128 1.41794949266833 1.24298034459356 0.645637634501265 1.04781265289606 2.83188796372636 1.80142139474213 1.57158394914833 1.98875296001887 1.2672261750224 2.7404692230985 1.01441262569624 1.79773989529699 0.326762322768634 1.03102706547171 0.61087711654694 1.9043257995177 1.76887473369141 2.15300983400991 1.21555957554593 0.350175149019107 1.45836531240912 0.810223909626403 1.82529628003965 0.815677968223198 0.842256584653464 0.466310708727366 2.08583874024715 1.44569602840686 2.43705413844739 1.89365644497066 2.11616969290324 2.0589533458103 1.18060101038919 0.445838431846674 1.53124541726317 0.643473677124717 0.387967620090702 1.66637792192273 1.63697786327285 1.09363129094147 0.768564930683972 0.86236843909809 0.918662201248197 1.06093736829977 1.68508369731752 0.85017853603664 1.3698947592723 1.61856357026569 1.77139288949083 0.93116474441398 0.719553629040586 1.1694423570604 0.841011977656293 0.863302790380335 1.90543917392942 0.384330549221161 0.818783705574146 1.66879447988054 1.51065646357187
"sp23" 1.1612486685819 1.96996721555814 1.2129154784193 0.71900019242405 1.49962855761362 1.53512163930545 2.38705339105098 1.21974231525361 1.73181441275675 0.651759290295825 2.23315549195162 2.18839935089223 1.40969467956922 0.832579124358355 2.21096282749617 0.850960567119497 1.60266720718089 0.808712274713358 1.22201214776118 2.45431606719563 1.59949217253149 0.387920890336364 2.15260993482631 2.15436817112715 1.14598600567358 1.45189793309882 1.79801633710434 1.82672754102862 1.27877328657948 0.767521954006521 0.916658511899117 1.39933042671487 1.12312767555987 0.722364324720985 1.45624893214313 1.91747394707214 1.22818539610074 1.30125575973 1.77478758464453 0.864751409614236 1.70062197643906 1.26519421857024 1.50787113161338 1.50784836142986 0.461701126564402 1.13489155940993 2.449784607096 1.00062271739633 1.32858379789232 0.705907605737924 1.80555665701048 1.66448849787938 1.52786165146618 1.81117531650063 1.6152685515353 0.83913147988902 1.48385725045653 1.84115136768282 1.83616205368693 2.05102556010602 1.10290808045024 1.65977979980542 1.05093131862967 2.80649925757948 1.17607520240472 1.73330306572834 0.965970643813445 1.07116730370264 2.07849383540728 1.32202165551673 1.09550043430037 1.26390652697841 2.47198286324501 1.96386916823005 1.03619175395175 1.03395664848727 1.77706458544537 0.925147563194311 0.0923810548975989 0.964567188044534 1.31429068494049 1.67285919937282 0.418451932886115 1.16602931994685 1.14502888798542 0.824000208595347 1.32042561955007 0.841397857017475 1.22848734912431 1.52959634883353 2.13795577541503 1.22685699824435 1.44420344304655 1.51437563061643 1.33544957940765 0.820011588647208 1.79227894994618 0.582669930968444 0.908581052068191 1.47239116450289 1.71894261178287
"sp24" 1.45129574035943 1.90111147581934 1.15888440371159 0.661510199501818 1.2476396521339 0.680509268568377 2.9224138349366 2.7622413984669 1.35783763786221 1.60181847051594 0.939778511020833 2.06863504259008 1.41578680479969 1.30127310652571 2.67234296633722 1.2303303399065 1.70715324342936 1.03323400644728 1.62920328472832 2.15896637663496 0.723610899087555 -0.0386077292484914 1.77734662793007 2.04084118126722 0.758626170219444 1.79637072064378 2.25540384455663 1.78069454362214 1.25893739252586 0.87183524425851 1.3510743639415 0.805069472347049 0.916758236626751 1.02193188392084 0.874238693528997 1.33105385536342 1.27523377516539 1.24430578927617 1.88861255347988 0.775808753731203 2.45106598266614 1.73608247419329 1.06710456036018 1.42911748976022 0.570836025248637 1.78258310529639 2.50408326022383 1.35120601398992 1.06927736503816 0.922292005630919 2.18610036382498 2.65413175555245 0.989647701007049 1.53671231611635 2.55316511509497 0.585908483921316 2.16653441785346 1.31467207228307 2.42430323470104 2.33829554116058 1.08600576621527 1.39472645116829 2.1039927646663 1.61009970520801 1.44773675553236 1.43654445461769 1.51847077463325 1.10878860480161 1.57661368224195 1.43824940205617 1.54954597250651 1.73405871848834 2.67542878760074 1.83032810542329 1.20936833538898 0.40187103842335 1.86624353221192 2.22696019960258 0.135241562990334 1.5872470431891 1.33236360628306 1.08640950406808 1.62689761742113 0.436838347967858 1.4760892953502 0.603046274625331 1.44375341721635 1.46295539218986 1.25971687103542 1.86005220035005 0.904058047531923 0.281801842523334 1.20079915584368 2.21350388138095 0.902798955219857 0.371766727263034 1.64628806200773 0.866144255314599 1.34490071794759 0.654388088292432 2.2784895983696
"sp25" 2.50843616994579 1.80044907922679 1.57529130783465 2.15095317113531 1.32750689430668 1.61821876305577 2.69178223924106 2.21080245327172 2.01670239544256 1.52474571429403 1.10503001700031 2.85314457633101 1.2783099817206 0.799593552988739 1.88992284388329 1.96928592095626 2.50281232846597 1.07464763515104 1.66418514782538 2.15533727749129 0.871772470688111 0.598021660064658 2.17740600870416 1.92739560715501 1.23820136057531 1.23143044655567 1.76568304735291 1.26953228425288 1.8009617315569 0.971023799151199 0.987858447950866 0.785234329701048 0.948468487068976 0.936618615201506 1.58319408328781 1.05278989130227 1.31327586473862 1.33315905882695 0.41741848938044 2.06035416252403 2.40508980940139 2.5002816287807 1.27514446776721 1.29902496673267 1.09938679233005 0.844390478666675 0.227711157662136 1.91053720229086 0.803336508732784 1.62958167641208 0.464650618225407 2.45577259747276 1.38646685335561 1.79790700505352 1.45772645784739 0.741836745699698 1.83052122662816 1.20985945902071 2.12127792189022 2.49996193073786 2.37482449081333 1.64037777444296 2.04229672331601 1.97134861959175 1.6283670977803 1.10300394008448 0.339509438654519 1.20711018157728 1.90068469022985 1.21121292931742 1.52236359649133 1.27600783640967 1.12133751784796 2.10326091194492 1.55491687817612 0.873379820199398 1.93920815524572 1.05238617848222 1.03430452894584 1.57235437863253 1.22695758838098 0.681807278281843 1.70829349881086 1.20191455004489 1.31233982025784 0.669347419386252 1.67606620032097 1.65158143257008 2.0448599372796 1.38557311050896 1.98550662759487 1.38234521652808 0.965791532727907 1.45065229779394 1.24301591510918 0.897534485076553 1.36365081651487 1.30049023640509 1.85746748092123 0.874372392435925 0.949321244292599
"sp26" 2.12401882369274 1.5324275880127 1.72834620737379 1.84033774853803 0.712623127073547 0.848006940517562 1.12055130397558 2.23195431861413 2.08788355957844 1.91771842456836 1.84394026823109 2.67976376252072 0.265171690621489 1.77131239013361 2.67383295110039 1.57619913300446 2.45476362413255 1.42475757846743 0.684650460893933 1.59554464196286 1.16460683322186 0.071930393907435 1.23110784136454 1.56831365523342 0.899059646209914 0.860831314027875 1.39449543950187 1.18608253396727 2.00375653775113 0.775562081001931 0.922198761342669 -0.0753669087417579 1.95390285154731 1.41035765331377 1.92438144455925 1.70791319409582 1.44851439388885 0.814091531520993 0.180587316310454 0.858654402516822 2.13035528663765 1.92166751449627 1.84900003044818 0.966957558401119 1.54050361651749 0.997373306964035 0.209994329450665 0.934752127010027 0.666395431855306 1.95369154230229 0.72057300778147 2.34588143061472 1.62922802065404 1.92905462390803 1.37877582116268 0.628748086161426 1.3111295463942 1.31436269515257 2.43416373779068 2.01965646909724 2.54275409503753 1.22960726239979 1.57080340972861 1.91252185954418 1.66054177637206 0.799489012991623 0.772150058898738 1.43750949418576 1.12068408693297 1.43221657785418 1.50587451101171 1.25512532009156 1.28475563633355 2.08253395053109 1.72046164798556 0.298201795847527 1.88511695042874 1.06981558697115 0.318993982188782 1.19738879528512 1.01202756716868 0.407600925391938 0.612644195924461 0.624231893855651 1.60173201711689 0.571080221734293 1.62616920264431 1.61810185916062 2.58816007894238 1.62954284798183 1.79242751401997 0.683714366261151 1.16380809452356 1.39362162223318 1.34643614763927 0.385118920508067 1.35216650355588 1.27552462694387 1.57102880047343 0.80046693663844 0.782741097792855
