"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103"
"sp11" 1.08430469472856 1.43171781911959 2.1521660665864 0.924865946389276 2.06093161971055 1.19736140713038 0.582104232241265 1.13965562900049 0.793277506313862 1.56760040917902 1.70707434688494 0.692179496913709 0.658386059605759 1.4841280063797 -0.042194614679683 -0.543721050173591 0.439881145254869 1.50398353906459 1.81818503063553 0.302873854706204 2.45797300637396 1.67778078180044 1.3445538086756 1.61168509683305 0.468838001311218 0.146090781484523 0.268751181353139 0.757700641184568 2.18396813347149 1.50556964303573 0.602167823683509 0.691134854521392 1.80995685219246 2.05340747681295 0.905871504701974 1.10048967357531 1.4312509685619 1.27840076086992 0.193901510166225 1.84109233136279 -0.16053314811083 1.52094082503326 2.74674909928694 1.5935814935858 0.723670977448798 1.29450598482903 1.0063865202767 0.306516603359921 0.793373868370558 1.41972378527217 0.0291909767254439 1.9809786676751 0.360190667319244 2.15733794245628 1.16235655100039 1.78754681091267 1.62893004341964 1.36869138231773 1.37641137328261 0.834639813722139 1.13690089829361 1.1096097559422 0.00734840764614402 0.531189074884823 0.684088882136146 0.256506134528562 0.690671251925694 1.44780029489642 0.707999168127595 0.732375188743896 1.64196523352656 0.760758877308048 0.200574994457919 1.32614365482592 1.76419757275398 -0.218912010913922 -0.00887038884938219 1.18625571608782 1.32017463364443 0.960722498882498 0.755430902372936 0.932877480963138 0.797446499684594 0.995536846129091 0.791963668971169 1.26300208480137 0.840580553445574 1.17217805994703 0.373553069722368 0.55157263003094 1.79747030295447 2.7904436792429 1.16283720437228 1.56069257790754 0.520604209406118 0.442270721068977 1.13696309030922 0.387641884399609 0.920156444044929 0.939301387232392 1.5652849440411 1.65182046911118 1.16812152737563
"sp12" 1.16195145461327 1.38097479644476 1.64450045524874 1.38569072678156 0.766685886095486 0.550202665704399 1.92031763487309 1.57630164448492 1.83117241547927 1.39339721174103 1.40925008826548 0.720989107979104 0.50542308576246 1.57710257505169 1.73663955947223 0.153374077012151 1.30529861329648 0.643774637258794 1.1397077056909 2.25179671100398 1.14942350341559 0.980076639705157 1.56477067353575 1.39895337172159 1.12314871984311 -0.305172144846857 1.25684811307456 1.78393471708607 2.19950056870651 -0.096954444866634 0.768362962670574 1.47760499484539 1.01459070746419 2.3329742833258 1.115777371501 1.14858002613556 2.1540093760508 1.88229210066098 1.04843884896119 1.83135372612212 0.183949422868885 2.10865474973963 1.69157484609789 2.0339576052797 0.580796564327551 0.595134857586967 1.2309268798186 2.07605749695772 0.0873678338247621 1.21664979895892 -0.0686419129817772 1.21206966669748 0.500246658434314 1.02312290181883 0.809564721752073 1.33015882192368 0.971954072780749 1.4522035105307 1.26682167672066 1.27115547040913 1.63839581927324 1.67947622887256 0.463199482961435 0.624822578862809 0.829397855491936 1.26136931596135 1.97899717679567 1.39881638441549 1.63337422813788 1.09495285402081 2.00619073028909 2.10183314788142 0.391227285320182 2.63569312376281 2.38788201457813 1.69330102139281 0.65497154489148 0.726592802509623 -0.137387922332492 1.61977179936659 0.434044334360353 1.20428937664534 1.54832961339026 1.07004287816187 1.00834427013744 1.56215149563136 1.17919559413902 1.59515488235787 0.273362826779099 0.978759115239359 1.41918284532633 1.35658836794129 1.6372846823236 1.65195391961485 0.556159539470357 0.82262520099115 1.13137031760567 0.312925139079278 0.505696413641108 1.53057794387146 1.66256204259013 0.919050901081256 0.965472752522762
"sp13" 0.739550252040996 0.804200188933926 3.14899400345328 1.45601456074966 0.62922296478225 1.44635436440047 1.27467282755133 2.21119763445166 2.48625087860755 1.5964326456877 1.26535269894586 0.439905293405902 1.78600138179162 1.43534201421188 1.26915851009098 0.10124815534608 1.80130551711026 0.850896182850531 0.950309246810107 1.86508678810771 0.799135227465457 2.11710579838718 0.50275741492802 1.20560879549607 1.55998630813631 0.548313557518364 1.53773629004058 1.89358460014145 2.29988764825746 0.876065420962101 1.22619125269957 1.57084245518796 2.12189339847468 1.86173448251052 0.96219213076953 1.71449597165874 2.13067052953181 1.74364925629374 -0.423086914907779 0.900353703308844 1.62027458951763 1.06319618400475 2.93435293756711 1.80415410858838 1.59512665285939 1.99154596510004 0.576003453130979 0.800946330681417 0.487667383513803 1.43137125554109 0.780532716599362 0.696660315038938 1.31218880340663 1.40509152433381 0.616717241531227 0.669456482616199 0.373981698089039 1.31781762512847 0.935062100755515 0.136570785369173 1.53661787397894 2.91798298749026 0.795980468745292 2.18547502924462 0.745024897118162 1.02504066668754 1.37831973668053 1.52012920241518 2.1849110641391 1.53168694101809 1.03752801181328 0.243796051645772 0.55569179275902 0.592862386699635 0.933019365503913 0.385571619558051 0.745640791135369 1.74177945539685 0.480010137818634 2.29895765695564 0.172693189068587 0.130802887922176 0.511416281333758 0.525327969628283 -0.0847901627157679 0.962835957873771 1.07602771365756 0.915359976938025 -0.297628624066673 0.917945161340324 0.983725693966385 1.84956477839561 1.02430290715816 1.07129551200351 1.3948589171628 0.838882622209913 1.30391332605202 1.51153817938281 1.25213383984187 0.491209141241755 0.998888183510451 0.808536500031662 0.932674673603072
"sp14" 2.15865751277622 1.72709184039949 1.20101865479703 1.21838339753479 2.01920147386627 1.18934809360933 1.39641308994662 -0.362940400025379 0.447485318305316 1.06171251743219 1.44010630754866 0.617633279218311 0.0340067225208696 1.05447537556307 1.71612259940377 1.49977325711257 1.17787158241374 1.16414371074202 2.16013423397454 0.597588319728802 1.72487472247981 0.66732300949798 0.762881480754456 0.924228610987473 1.38798780241475 0.763065975877834 1.14466828346001 0.749951756782905 1.99349831044353 1.68007493512452 1.12795014585688 1.35270678643118 2.20578849885383 2.39448864145447 1.29698949318072 1.84787669382615 1.38087056995113 2.03152485701913 0.276231875657821 1.16598770804579 0.116998253812978 1.21310083250559 1.55960097848768 1.787251726509 2.12325306868688 0.808958360006837 0.652961687121216 0.672054435730027 2.08907525047003 1.92192120020264 0.169247608572089 2.29116851220425 1.33571273175338 2.48604041487992 1.19260107604084 0.406411478622401 0.782614825738089 1.7398874980442 1.52239559748922 0.470011114604493 0.35381252246333 1.45801146345936 1.11727848897243 1.32374177617945 1.39727478089325 0.665541455304238 1.2826786461301 1.18653363614311 1.46652073019256 1.9453791976576 1.55474990865832 1.89755450855337 -0.143393858218415 0.330493498701884 0.878983201231269 1.26947304245686 1.50031368124933 1.06548726014242 0.495706002002065 1.64437026276598 0.905907400239288 0.958326545175994 1.14760430253918 0.322134399932828 0.377953330511356 0.663375015901764 0.754100491164334 1.13752107032871 0.608701590232519 1.31941784685787 1.72892979184517 1.26613147492383 0.426860721719847 1.56525561880303 1.54175040770166 0.658406514772785 2.05652428418118 0.849950816252495 0.926629095392332 0.0785435265812893 1.23684607324725 0.965218600600775 0.821998939270073
"sp15" 1.41804896587246 0.518013370712068 -0.0945836905581167 1.48375187038632 1.13077899656221 0.783193935783367 1.07281090414842 0.485424253797151 0.676178514531943 0.925995568763779 0.7356609398896 0.250636498661366 0.729144353004648 1.37932261995045 1.35663885596461 1.23028786508709 1.20393602651839 0.482600448284534 0.853772269684608 0.0623402951129561 1.24931002539184 1.3510210715222 1.22444088625006 2.7694971294375 0.972010919991356 0.917448518455893 0.964502513822797 0.517473591625217 2.32730432989438 2.3897725874229 0.265976897634899 1.62398128626159 1.34798767776477 2.41057438102064 1.54616125271449 1.87934828923958 1.61548477293902 1.77264168118271 1.43651240518771 1.62361021261275 1.08803478042165 1.43815726437422 2.93640924667262 2.60766457675105 1.65833363191157 0.710422091850617 1.89383579120332 2.17639144246606 1.13792983740468 -0.261277922261129 1.03956299578016 2.11118953114685 1.26265124890277 2.19046162086898 1.67407862436699 0.653050410780058 0.421180700427332 1.77332436578518 1.96166046304037 -0.154524460875634 1.40272592437516 0.99245022691067 1.18341491327767 1.86288117738174 0.700803459939858 1.81640462190539 0.724777420231202 1.37923183699604 2.13731149857665 1.51968838962822 1.23107094776039 1.12280051153653 1.55392010629476 1.90007077050467 0.435070812785875 0.150731113839032 1.20623186064313 1.21206178627087 1.48302417650743 1.09206458313239 0.917585892746475 1.54608654962504 1.60927656279998 0.228416423173632 1.42661419114567 1.24534148036563 0.550226523984116 2.52581730610835 -0.22004135329558 2.29064851858537 0.0893355960842565 1.77964142276712 0.78072862197446 1.57838043880953 1.46715698278001 -0.0739843612619569 1.89899054993339 1.34348268540431 1.32652656119274 0.706095832153861 1.36621384830652 2.30204292561694 1.07502286679071
"sp16" 1.39680083748395 1.26412181096667 0.192418170135279 1.2595972073335 1.38591772266222 1.32510309597038 2.55210606919224 0.753079502062721 1.29382891351314 -0.451147563551752 1.06486550903083 -0.106490484203839 1.45253859215084 1.63309526781362 2.10115548882851 0.4108455819887 1.48412150253084 0.772162051677745 1.49468468361975 0.892315755356326 0.958618946715872 1.67186396445166 1.51583659877299 1.47629895669326 0.904342248282913 0.283562059635888 1.60258173925331 1.97090890898391 2.18287806180762 2.12104675886082 0.835960096777876 0.988111439483825 1.00036804689805 2.11242137472753 1.34858073435302 1.35237129081041 1.42151933535657 1.43335590918283 1.05094932771983 1.46308033313434 0.971378137823262 1.99267989389761 1.70442850067354 1.81984763327829 1.79541228630493 0.211270197483058 1.297612640245 0.494368331536592 -0.283063280124849 0.118376659169049 1.18289619585466 1.97340424044859 1.57030640280185 2.16247511102364 2.17877134819334 1.23570618224406 0.627645359907717 1.74587391147625 1.68820969865474 0.494729909895321 1.08202701220924 1.80345902504842 1.44888387981605 1.2610736574673 0.276233893413816 1.7529624563335 0.876854883158543 1.76728427332582 2.01404654680337 1.73583013590359 2.00898466099117 0.445406491438267 0.101475796091023 2.33577814026466 1.02958873923487 0.141783209927939 -0.135659962425634 0.991160416464234 1.45236770818772 0.719232212693032 0.650368437343765 0.833811746797364 0.432306811762378 0.068084623116692 0.252252587958057 1.32003997422981 0.148529280598607 2.00043327462571 0.897247711034396 0.105387345126577 1.08975109630104 3.04430418470264 0.731486761563416 1.48793695016383 0.688228644126503 1.09637527711316 1.54332544479976 0.545401014780403 1.53100921816646 -0.701938316987304 1.84299355690304 1.09718290805252 1.19142937941525
"sp17" 0.935420705583998 0.768706146485656 2.08265985439198 1.29151932606107 0.867476101034336 1.32974659738002 0.397392288239116 1.83882296211025 0.197176553091735 -0.0624137951987241 1.15763772037532 -0.0340339616400212 0.435489971135896 2.28247853251975 1.86873443582344 -0.220840956144222 1.09224762149194 0.615536574176426 1.5251001137403 1.44238171414785 1.1462959028497 2.00382800246667 0.22392077352222 1.03156959629573 1.56161063097515 0.344451774311966 1.7641524082517 1.7519276181856 2.15769742199118 0.840459259797893 0.699737103822332 -0.234026343800024 0.975582713786886 0.115886265195264 1.00808451901244 2.3988190694617 1.76144745391424 1.26602267970761 2.08344676910248 2.09351126741697 1.86684310391605 1.82763144588959 2.21987301104761 1.65751253021666 1.57658768908257 0.902831080568119 1.23834397392997 1.01707091069265 0.156222893578207 2.14156591451327 2.06504485313569 0.770348188484715 0.926065582817439 1.82726795860926 1.31953521846672 1.22891641672674 2.13125381797046 1.13399281322861 1.30403186125453 0.950580258138481 0.654259675471671 2.67351732982518 0.822340474695997 1.77729371506406 0.957386081794683 1.36813865277772 1.44660425728678 1.45468460069675 0.953840588379418 0.80352802512566 1.99015137831739 1.02528028571881 0.824578551805681 0.783601945930011 0.888620155273601 1.8223991331634 1.14100922333435 0.324819431783173 -0.169347973591254 1.60357361981665 2.05696137786702 0.639655314771414 1.40944292555581 2.10034744563775 0.68556707017914 1.61304391069898 0.420497137013133 1.35762123509251 -0.0136081039664177 -0.148914379374874 0.698534817960199 1.78513992505414 0.805913651937169 1.64924355915499 0.733291378011213 0.791334820750835 1.27018844863168 0.906924676175084 0.566003647595207 0.163777878919447 1.1574278416167 1.4419292748508 0.638367106312259
"sp18" 1.63312386254923 1.0504431204474 2.90770088105038 0.561590722344593 0.658768104241543 1.19062568610456 0.619266832886984 1.51460319694019 1.21452907036646 0.99373487379439 1.0693339139833 1.7138481311782 0.132000072546751 1.29168071291697 1.40125088474972 0.773232219820283 0.266083197146453 0.296373754692779 1.60403304413223 0.555488908745446 1.38534384047451 1.09349019941649 2.11411766219597 1.57683446798476 1.53834259952464 0.701483517156768 1.97980136341573 1.56185249899332 2.1901220585643 0.64387074305375 0.671706043861762 0.209779833732805 0.797432308789692 0.349167015656672 1.4475978655209 1.33456197407455 1.03293361795281 1.80278144338039 0.815871097313805 0.12314366884531 0.73854383610971 1.53591078835954 2.20597283389899 2.30542413885715 2.50203013664293 0.880046035214982 0.808572221036034 0.154839978365081 0.934248624251543 0.386029643522022 1.30707676514654 0.414886279936431 1.32361497218838 0.951375393753114 1.09197644997411 1.18852410447476 1.163713331145 1.48309822831293 1.46338756549487 0.479017202351786 0.346281242363663 1.54956128172985 0.916520434104475 2.34654042513125 0.954100436732071 1.58303550384657 1.26948153723017 1.36992204207236 0.686975027248195 0.842742416976821 0.702812447373836 0.497798391497115 1.57571596108016 0.343150837155672 1.13033902564315 1.10648114497948 -0.428126922657877 1.96682428469003 0.683893393076064 1.63708056239546 0.595316565328291 0.171105535232861 2.7587344953668 0.714414943040701 0.878387354349082 1.56386402543562 1.20936178774915 1.43498918220505 0.705465521262971 1.88161426601456 0.755189646626467 0.906439926965965 0.660238213299279 1.19164667781101 0.864400953548584 0.236960953213666 0.336459751233224 0.156735403761613 1.44259850509257 0.593556984603611 1.37680615945459 1.3718765727466 1.88413415120924
"sp19" 1.15151120653448 0.774212664103398 0.341778077832272 0.522266037977323 2.1423246650527 1.58578166851954 0.989694577494534 0.702095535997682 0.813490521846019 1.08967319282885 1.30862376130533 2.17821858188841 0.964417205237389 1.6890802834854 2.19610963777765 1.68901726304261 1.10675961937957 0.549128431277698 0.714815082539698 1.40556868530308 2.00118487763503 1.28806222131345 2.62813852667266 2.13849356933073 1.86043838482447 0.621730045645455 0.632879314376913 2.08890213323224 2.80235545890366 1.50800171849382 1.06765087048073 1.13029573188455 1.84424495663487 1.10327884846304 0.981910553788038 0.318969521330556 1.57796205220812 2.08997149907494 1.54358334922626 0.356790404266991 1.0232413191366 1.35239162671524 1.5507488037204 1.93238144666692 1.52988645207889 -0.0887079976871157 2.05237099639793 0.383178996372003 0.583228618901756 0.743554069228698 1.7949412916322 1.69021132370456 1.3478849119302 1.93628081943823 1.26380968892646 1.61895960307591 1.59985351915719 1.96292240065858 1.61618117547432 -0.185593580664793 1.57644073413656 1.86410988518548 1.62911270908209 0.553317551787798 0.988782521786112 1.13860866892048 1.06817978864011 1.51856442883143 1.72616943212658 0.169746392059526 1.48058954119517 0.875377056856952 1.9990022501582 0.976737927001829 1.43679711446927 1.21146450233508 0.314071079502604 1.20872560315092 -0.120667381146835 1.84957737676253 0.249727550117826 1.93152360381114 2.4476199805132 -0.288226546207143 1.26856049006536 0.696323766388807 1.41104468073138 2.30759055321474 1.16235854912675 2.46079788407475 1.2309791560166 1.7710373560688 1.62563793882719 0.693907323196745 1.05897877672734 0.768143984227082 2.24497850503537 0.658941837225744 0.812238913986174 0.724703109182122 0.840653326418495 1.83124489044246 0.634450803121247
"sp20" 1.19655807298767 -0.783910644612028 1.45522115994947 2.98274485185081 2.241993010801 1.49781237542933 1.62868657922896 2.07056595035186 0.86756735898739 0.676588349614992 0.785139893645549 0.878125049937938 1.67887107099944 1.88318408411482 1.37855330386607 0.0486586744048757 1.16691791019616 1.1270588156828 0.78544488199853 0.946121038314193 0.617792822731262 0.961555724645288 1.77089179483004 1.37542874765322 0.972815900145195 1.21525165518242 0.445949753943744 1.88361483459717 2.22930910485913 1.98358953052305 1.75592348061701 0.576730272177946 1.29630955490514 2.07409883114826 1.03197231838976 2.25130799518076 1.81915979381124 2.10899453452393 2.45150647009627 1.55795985784097 1.38008562719243 0.459708367492092 2.52607659195811 1.89008168105637 1.25721273798649 0.449706572889051 1.21677306693991 0.66047781797464 1.11732238987571 1.91867536608786 2.28627715864415 2.24930492844748 0.987009270554274 2.24350731851901 1.88653876262816 1.23256492527405 2.39786757780759 1.90190762921242 1.71855626778035 0.521689342101206 0.328032810111523 1.23000414477158 0.723216161255448 0.684495509100074 0.935518245328591 0.163999360890816 1.01795208190591 1.50784816130627 1.42121122042543 1.0164887101453 1.59092676276708 0.576745116144976 2.6085841471831 1.37084158376824 2.88573051086821 0.815667327148181 1.33654442483757 0.978812976521426 1.81681833196662 2.20707642354725 0.337549454043942 1.35260014234835 1.82050045635116 2.06964962184411 1.22449062165729 1.41572600698306 1.42265731852602 2.00413811528999 1.10631223160561 2.73534817970873 1.34535780505953 2.34098723684059 0.939196339020265 1.95029863345396 2.16517132871628 0.667079318528391 1.14408699221502 0.969993873902537 2.12983514409211 0.591127671734267 1.94418030417152 1.26658927033054 1.23049335696764
"sp21" 1.24694913709377 1.10619510030866 2.78054146932414 2.14776231781533 2.17000618545881 0.632476187098934 1.27565886497125 1.64791356783729 0.869428049785568 0.18626888508809 1.64361089939076 1.13414370274244 0.691708340135261 1.48623643325514 1.42021449626905 0.497772526917517 1.21576315288151 0.612081696251804 1.54061277700866 0.651492179469787 2.9680539903634 1.86582169729563 1.31903850846581 1.71228863459899 0.46291193412613 1.16605221323761 1.06239464814033 1.27501958588258 2.48184524271965 1.5024720725195 2.02604734290636 0.904107403056046 2.30356593966961 2.45149315517925 2.15626432565678 1.25901344368996 1.22780227473568 2.27811493093235 1.69863448703484 1.99964432811146 1.77447483943251 2.22809470746946 2.82879717505215 1.92653577754426 2.37050627532041 1.37429660604182 1.00035113654854 0.411335971916961 0.398545601730206 2.14596054915857 1.25288983711592 1.01498163452948 1.0832501575447 1.21759473004606 2.1147215210184 1.31629581007824 1.68066190208798 1.62191195726876 0.803259731406901 1.58959785222594 0.641366748011739 1.40328905799073 0.472864494856526 0.385142027598907 1.1322367705815 1.82772139763702 1.11445438556705 1.84343176069884 1.84040855784227 0.179136397310826 1.09519494736135 0.368423203001049 1.84531876503658 1.20304722997766 0.452050555800091 1.54479059910176 1.23979509637216 1.83810640100042 1.64947531178318 1.64529487942199 1.60905267215984 1.04785848302179 1.3920068798822 0.934886414359959 3.09045070396772 1.10084950847109 0.900288358767817 1.72142108123392 0.39082336426177 1.42047076069232 0.0524820374769691 1.71517329620146 1.27073372134358 2.46131866492282 0.581081082144198 1.30235730149527 0.713501663382764 0.720690737027416 1.64741847163399 0.278281191915124 1.48499283206811 2.02570290490703 1.47860432984025
"sp22" 0.835131444655591 1.07649661560748 1.3388841789102 0.592380590273956 1.34550334310517 1.54756344229747 1.76013338513853 1.80933847093807 1.94053098749815 1.89764092637072 0.273526385262084 1.60677978938393 1.73082982199703 1.93080281935852 1.54218521864321 1.21054991487247 0.826277798013195 0.842089247648647 1.21092602704721 1.95078457154063 1.92314031687921 0.849791706735676 1.86651209374547 1.53460159498844 1.12325874364557 1.51316694516318 0.107706561259291 1.8347831621074 2.94217040063287 1.4682377772803 1.07006401590419 0.558667299975941 1.90478408190857 2.04502940042882 1.2638812711068 1.01809840130978 0.910220047676952 2.19605404626095 0.951526877341993 1.91042911711987 2.26892037538021 0.857522675764978 2.16447399675878 1.82417663213089 2.13834836695727 1.02791064609614 0.454666488979277 1.43408137501266 1.92141802137319 2.65424437250897 1.08896820327769 0.125770151827529 1.15771213578719 1.48611994494213 1.27015204920428 0.576682252285186 1.33646523820516 0.331704459158083 0.442219463633066 0.934362824563701 0.923984420409239 1.29184657886031 1.05580540177629 0.806438854145418 1.0404638752717 0.245063248321918 0.839254670513475 1.58628227750107 2.92584396600709 0.20346757094963 1.80656655854206 0.546980211049588 1.60868094680178 1.29225730651582 0.712464224804675 1.43421129750551 0.941963844911891 1.35125848601733 2.09365735970474 -0.0886557884477923 0.754494419423385 0.947620092367656 1.28870836946323 0.692026245726573 1.64798416733315 1.12055378509664 1.285477731403 1.6723252782089 1.18670354212286 2.36674112739735 1.28185356804609 1.28412839952159 1.33067402146964 1.383194106299 1.81574071780252 1.33326731384359 1.27612247353541 1.25439099530128 1.13221744559261 -0.322719003462386 1.19606402756254 0.675122386581185 1.45626988239531
"sp23" 1.01280310782938 0.689422695053735 1.82468580216791 0.776530723381075 0.548444888407295 0.625359107226978 1.57596996132267 1.65767419958879 1.2488711440422 1.03817050044002 1.1223832610263 2.01787720144701 1.34389586036516 1.55562380999946 1.70491561406338 0.796922199018616 1.48764400826008 1.36147129493252 0.768647151808236 1.80825584658969 0.654712755631205 1.87721544914009 1.23370018453507 1.68882860022609 0.399749225431683 -0.414131366982398 1.59883887099484 1.79078541046036 2.36222140168019 0.525773583349496 1.08711530625553 1.15902347312453 0.837965961033074 2.65294215894805 1.21130316023218 2.37832540158334 1.2863709045562 2.43996303792395 1.87316129628315 1.20048801482677 2.68407035790914 2.11774514635057 2.20490457917133 1.07490955690491 2.22140828208803 1.39150249192784 2.77217887486124 2.63553167528725 1.21301277930053 1.83963196714634 1.45162908152538 0.023776719150226 1.08747413302824 2.19104281306927 1.41182212065933 0.910900677769856 0.600951130030177 0.3736583569882 0.979862792607703 0.239007264963938 1.18728839230493 1.48228815026084 1.65277286549038 1.59994791336124 1.46462465848144 0.0597117216727712 1.28888161227843 1.86603482507015 0.433940936565709 0.666020568397264 1.85050580262668 0.144543088973472 0.333307825421783 0.737977468420616 0.579743505817555 0.18949968137708 0.784223055618322 1.71602239376654 2.29546163139047 2.04176845254109 0.93537948782385 0.733478865909767 1.02531520862095 1.00906749613534 0.785979034837843 1.48352803404869 1.54338222789988 0.955824158950247 0.71563310372116 0.298338768430702 1.02867306123291 1.66086115529239 1.17310592774055 0.211962568096618 1.90494543599961 1.61223711346972 1.28675400037047 0.34314690486659 1.25095785604126 0.764669825566322 0.819252640179478 0.895050169396685 0.7351343798013
"sp24" 1.40400559385222 0.995525584262495 1.36316338363286 0.660837656379532 1.44097054666629 1.79561606891463 1.04641500222155 1.95857284698369 1.8340631170412 0.892833626888697 1.92072239975509 1.16974860255893 0.684012434005609 1.22741116849008 1.89111535137012 0.684442682644958 1.38166922969048 1.5688931748948 1.91008065581112 1.13103591430069 0.869918465649099 1.63351908946406 1.02927288668827 1.62435301943118 0.62681489321513 -0.0184283081967991 -0.85549902123045 1.23978930726667 2.23498375105915 1.80429786386025 1.426410175912 0.2217512444365 1.77043591991388 2.3541671610831 1.51573791114712 1.61248407646734 1.59328341350963 1.71055653646659 1.41026229129933 1.57126025001686 2.67604743317695 1.2644047324976 1.92309529049034 2.77344072692773 1.92518428127642 -0.431994698265105 0.884550200130348 2.69835176180046 -0.108406351070528 1.08669535659653 1.46592809210781 1.6652291744269 1.61162397341826 1.97912134605754 2.1933334349375 0.958463876223559 1.18823740669959 1.20358439985646 1.84013046945531 1.48593124241302 1.09090219915353 1.80016937384308 1.82621573796052 1.6453432438168 1.21944665867295 0.854561939855555 0.587075862465787 1.19563216900577 0.0612138947612225 0.286455970770954 1.48118806662741 0.897435803155544 2.49791276001484 1.64002185129068 0.651719019232344 1.05385941080783 0.270520715503042 1.93151987225475 0.912277989388897 1.44208547112064 0.76852009928172 0.329256909105262 1.61481777226675 0.663837679638229 2.16109663477027 1.78045162951883 0.860484160304701 1.69446785783468 1.50943493616836 0.842294470131736 0.37121887113702 1.32741121150995 1.89188441315651 2.0475735655962 1.93961930429582 0.822577926628795 0.570933043071605 0.412575789520766 1.78035503001336 0.287555022606437 1.06577880783677 0.374494784693282 0.702645573719813
"sp25" 1.36814698954248 1.14946230091281 0.953768043375646 0.740718359629632 1.81425923514558 1.50291367476191 0.0122695954765144 1.91436617087148 1.96980598196672 1.36034252818647 1.85744650846604 1.56692837113435 0.696237978060813 1.81274192876043 1.86912648014874 0.485939167633338 0.940878555622697 1.5459955944501 1.81333928448933 1.66431432858789 0.755039069858454 0.106697366557737 2.06664486253339 1.88425469609099 1.00178331140533 1.46017580478199 0.243485027285254 1.38170884210678 2.44077367425579 1.40584879548265 0.908409989634037 1.11274834953055 1.82885846125101 2.38512529293163 1.46514572270898 1.35245605427749 1.94807634313357 2.07962054662071 0.86805304566639 2.20255486956575 2.21756271865555 1.5031348828024 2.51183907276276 1.59823499172457 2.16262720329143 0.905644878102323 1.96072500019854 1.87589494457253 1.65582302982962 1.43122941327115 1.76594135889514 0.786394949625232 1.92439620103161 2.49686437955361 2.03596851338574 0.388404105538361 1.45119277687031 1.57903110945516 1.50725217630857 0.21634675281976 1.64927923467783 1.33437054997297 0.581409263891654 1.30423431273778 1.26548722232122 1.6103029604474 0.652663788576988 1.61079275994016 0.686237903644192 -0.69903909371149 2.12092174484685 0.400476335748319 2.24440086438415 1.25441292367392 1.70837987039563 1.47383060197308 0.802537091205453 1.84248335450277 2.40732479821888 1.00521432344197 0.421979580685607 1.54025324226035 1.94116603974094 0.788137053402278 2.363499403461 1.19831561954133 0.328723844968468 1.70047778467355 0.216460404267827 2.45816090674852 0.590008497713693 1.59431680482814 1.24607170351681 1.80994214837975 1.50842455524149 0.353834743031443 0.546190941065098 0.385640282937321 1.49848764142939 0.742851558780196 1.20237025643103 1.25345110821754 1.60570043216711
"sp26" 0.923544787147865 1.40223776969915 0.434596705482938 2.92644031333378 1.93298210247516 1.50479673287337 0.819267699445303 2.34193202929554 2.16905737121544 0.551573330464815 1.38776478685469 2.41573105774305 0.97773228630545 1.8403625810184 1.89028063141029 0.506683699751927 2.12903768821913 1.66582496465812 2.418355579436 1.04388415968104 1.8118391390603 0.55652135625197 1.80973039455247 1.36103533641337 1.29224607758865 1.7314354635157 1.08102298330455 1.4572466259582 2.43704377781266 1.05837581928494 1.29756592115154 0.177989662197416 1.36131755478008 1.75476687174676 1.62397895353196 1.79176899296543 2.55254021220633 1.58236780563102 2.90920782852493 1.62583754910909 2.5862404525479 1.06576173480638 1.93248678167316 1.56019058363473 2.53690698939231 1.40411726349377 1.77135625038076 2.30359755890792 1.99239506973234 1.83591100568224 1.4504989317585 0.436413936343817 1.75513878292486 1.50482669127701 1.44873908147758 0.467999487982854 1.35751108331525 1.35367297453818 1.9298188244719 1.02829579902574 2.01710105416525 1.25412127572667 1.05779140558914 1.30890667566714 1.60694153170049 1.84339769254089 2.1001772344325 1.2333097839323 0.934477827846022 0.694851556756283 2.21737406996885 -0.246663583152898 0.959811173659086 1.26703563233575 1.19958440732926 0.901205438665334 0.373230807245063 1.44392059763264 2.88635871725304 2.54971609821941 2.11829710263637 1.85104749417343 2.13431611322608 1.09503731018298 2.92519025244075 0.568227692290874 0.378436322250389 1.91598362273644 0.239052107228265 1.5983655073627 1.55716161500224 1.76775707324398 0.802164602529604 0.379341412088995 0.488823137610555 1.24247321677295 1.09827546138481 1.2647245056865 1.11765582186352 0.124326134086985 1.08592519755438 0.879027755986192 1.5862298325217
