"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"sp1" 0.242205673591282 1.80173782250066 -1.53321606496191 0.607856671405481 -0.537129604396845 0.724889510716266 -6.50521772883576 -2.02271957036689 1.27109962144924 -1.78923744936119 -1.02031862287548 -2.6479237882541 -1.84332180089578 -1.6859398266382 -0.787213957126976 0.417573399497324 0.461990447880261 -2.2342202824293 -0.237217437864232 -3.29108120256202 -0.476203122527027 0.25202004323182 -1.42846859572329 -2.51694634219883 1.95501198776199 -1.54353544771053 -1.19489944611869 -0.246801844948723 1.16006379123521 -1.59623403095943 -0.944355215360103 -0.394769828307762 -0.763463420814307 -1.95482226270488 -1.61003433414316 -0.695407192009475 -3.07934676696356 -2.84397419441161 0.911701080903801 -3.7236764967299 0.0869403187364489 -1.16283853346515 0.352285113668148 0.625735362325214 -1.23953541635035 -2.25548577998538 -3.97893069946532 -1.88892428782774 -2.26963082649818 1.29327031949587 1.38185163902971 -0.812893587755141 -0.252227067325796 -3.5483462044359 -2.04560430014859 -1.38792398987209 2.27557342909015 -2.09963307711293 1.49742391108281 -3.14369432975308 -3.03806802341823 -2.06731878726414 -3.13836429882456 -1.8040602974886 -1.56542631189821 -0.0126158274906737 -2.4330861827749 0.373249990409367 0.567491713627443 -3.6465649451326 -2.00797039992715 -1.06285139453405 0.434788709634525 -0.89894486107365 -1.16234547307181 0.140404786742883 -3.3112236723076 -5.63168559480098 -2.17035754246031 -2.10362766026345 -2.90831167165636 3.42441255732883 0.762187087164877 -3.8008270994056 -6.66440561642125 -0.0272582572416285 1.12890734531424 0.310332557292742 -0.33074346371772 -1.12093912236916 0.938531060333621 -3.80461094391964 -2.1587240518701 -1.86393838999643 -6.81336487169881 -1.31870870359883 -0.128641881333129 3.11096873833216 -2.78254241579156 -1.83844845481505
"sp2" 3.35226777824522 0.0872158873484958 -1.09220047951232 -0.276756962782443 0.0887151148031031 -0.344067978954566 -0.975566878081663 0.904638549276915 2.04042706792986 -0.452034964866506 -1.42075657364837 -4.31499491649125 1.29112958218959 0.666881835279556 -0.41707369574791 -1.10501875033031 -0.309642387564907 0.5468460464255 2.41669705640544 -4.18546146583279 1.82541242769231 0.3777187047141 1.8348711165966 0.145000494551989 0.812577645177664 2.56740539043427 -2.01030322270843 0.0997914104227543 -1.463850012872 -1.04640632927356 -1.9735342442385 0.464764501401708 -3.09032097145906 -0.187890411406534 3.16148765384562 0.769646375945691 -1.08202928748119 -2.65292153783856 -1.23923724764423 -0.767889575836757 -0.5053788820314 -1.42599005425044 0.448105946640182 -0.851664809054482 1.75030256627005 -0.0565268807228308 1.08505524814125 3.99277361386664 -0.547986299588939 0.645401899833812 1.36884537364021 -2.91985950166048 1.71204009549985 -0.982984538498397 -2.95990081153454 0.348527742116984 2.17304526872026 0.366715588109434 -1.43153904779514 -0.485855535058949 -6.59463344711045 -1.59562120972742 -0.403229665149347 0.456332228525373 -0.771489395586616 0.494550493854267 1.41129378305787 2.23408510697324 0.438309898892878 -3.22925751595093 1.9057099644661 3.39211651487175 -0.191683585948697 -2.73254902340223 1.90248442649387 -0.0837165279730845 -0.431331307234803 1.41197499987482 0.505025586524884 -1.4719492412529 -1.15075214197135 0.858700856613527 -0.773160845232784 -1.55451326553422 0.31172672921268 0.233819281807019 -3.68703805539226 -1.72584210291736 -1.75673653445058 -1.01762398514628 0.166997207304473 0.055662866232967 -1.61806466786063 -3.51426423674986 0.701963826957803 -0.0606925813969812 -3.7286229878611 0.806236113256799 -0.901481143058413 -3.53965490858903
"sp3" 2.46322471367377 -1.28619747321463 1.00099417928963 2.08620289359096 0.90059313347665 -0.867556279901839 2.09157506708035 3.17717231137977 -0.543081073866701 3.80260436919133 -1.41486599409796 0.163198791863516 -2.40797295546577 1.31822830036891 0.763685047878945 -0.0995095554353843 1.76259987271012 1.3229603440799 3.1790731952982 -0.339836336353467 1.88333503424632 -0.992790889995225 4.25193738957332 -1.66979275912841 -1.50929942510956 -2.3040554301162 0.228292405106348 0.302539267529731 0.755635981764822 4.08889556321569 -1.07221954127716 0.223205820330239 -1.38709530416502 -0.427859700341998 1.34437007832269 -1.47593417774201 -1.32972842935475 -0.090587733804945 1.12722270505682 1.06220424829342 -0.0416317014006235 -2.30921917641649 -1.92214119186031 -1.73563974821364 -0.350851528473291 -0.181450177882011 1.29264874746394 -1.09818967779981 2.78601615506869 5.19237786706049 -0.311788483809566 0.0417023585402534 -0.277128679626024 0.433225650447044 -2.52400359933093 0.64773954858695 1.92897362229417 2.80191255998054 1.79815088518976 -1.73308449351733 2.92939235349786 0.638318828420664 -3.37004195443001 1.13073461936928 -2.08951865993803 -0.299799424341368 2.03915100332235 -0.982716136770065 0.47024139094083 -1.79898028294586 0.839131058028668 -1.37816800061231 -1.43546473745543 -0.153553780845608 0.191434553718838 1.92643704620921 -0.0910110759690681 -3.3349676205101 1.3481796599609 0.899896457274786 -2.58569984153617 1.49823241879862 -1.20142071946439 -2.10333199650562 -0.414451187000483 1.37954568928436 -0.857798012011796 0.434089752469046 -0.61894968769497 0.122562533123778 -0.198195844427774 2.53678285204779 0.890238889537686 -1.5110874959304 0.099139007505184 1.23027946675976 1.78630670260156 0.734840050682117 2.03436432828963 -4.7378572010641
"sp4" 1.95570104284594 -0.0542808726224913 1.51301691811439 0.602011646951563 -2.00464341363284 1.1083990776568 -2.2766377436053 -1.47212574599059 2.38709872908184 2.59143177703511 -0.655250702687282 1.09122724219822 -1.09837474793156 2.56506470535485 -0.752486373432809 0.516347482989427 1.37728258108445 -0.042072448759243 2.33420000987807 -0.266506866576268 0.954524332438066 0.263250776433516 5.37354082714583 0.289140229444098 2.96961042980865 0.0640373747650586 -4.15596376085201 -0.997674655038099 -0.972726769780172 1.94821492374357 2.29636822268578 2.80978973625522 -1.34509420776545 1.37270902637382 1.4128667325069 -0.0683484041124149 -0.19266876073698 4.44195414065185 -1.63037741136809 4.37195415028926 3.11028635822966 3.63525250120036 0.0160778252445787 4.051344002861 1.09082533768783 -1.44184560970716 3.9594853424139 0.831784845866181 1.96705002915678 3.66321269774723 -0.648628578372396 2.25464175660279 -0.0341234919928425 -0.391412979419992 -1.67527893819773 -0.173226807030365 1.78238603384238 1.08820633644533 1.35507890712968 1.93814631718942 1.52152263177052 -0.982544003781101 0.791815404799452 1.43643351852735 -2.19813309367443 -0.192468014027662 -1.0550092808933 -0.0119421478944607 3.24296013156557 -2.39395372054758 1.12777736227299 -0.160360468044042 0.784721813064684 1.34405637769909 1.47710360905244 1.62384980949806 0.815860415411125 1.01028942794653 1.86015302053433 2.36785741514569 -1.22491617189267 1.2919028135136 3.14486986349489 2.40065431854793 0.602031832670815 0.194676271652717 -0.339973329306378 -0.07546837504445 -2.45677282067773 2.05512245248278 0.873059576376263 1.1061455231557 2.8613129700798 -3.10269025341998 2.21056046674404 2.63960757703483 1.64092065839868 -1.41679359233701 -1.35446108133971 -1.61730189582726
"sp5" 2.36627369322897 -0.793807127234746 1.11736113326475 2.27073950049306 -2.25441960304217 1.9701574399436 -1.34205680316876 -1.20025893594235 -1.61426011468368 3.96648574804097 0.121561008265782 -0.156470601550572 -0.249710077719523 2.49399184338048 -0.441781226902546 0.614174904832578 1.19384905394297 -2.28179664413527 2.3318021806017 0.886956544308866 1.98820229561472 0.372271135384846 1.33696757572582 1.11924338202299 1.69608737265237 1.61669787484697 -3.84253357593291 0.0926244400499384 1.16908408181203 0.631424759479342 -0.012815183343142 3.35527468604329 2.93977390639931 1.02129682046757 1.9957717080752 -0.170515226894973 1.63486670148805 -1.08030469114452 -0.53006394199694 0.431284404815844 2.22541234819975 -1.39268641888333 0.0758192766889356 -0.0176562830631543 1.06361924139748 0.561485200999672 0.627241036993322 -1.65662954079571 4.33949379290883 0.719242357446488 1.39917441308591 3.67929503778571 0.73856097245675 3.74759424845015 -1.97452747005041 0.136932709104219 2.04176880650623 2.14471925428899 4.81039405761787 -0.542858354976423 4.12736823139314 -3.13294988425817 0.844429972051312 1.20256048691354 0.51223398616578 -1.06185610754026 -0.720584528095067 1.69380295236042 2.73962640219403 -1.2326443650759 -0.636543103243047 0.718056778111143 1.80880140702713 2.83205217194189 0.25962496138714 0.819539047757088 0.697478852523245 -1.46229945818835 2.34425537659853 -0.246400535470269 0.670000907379731 3.99658416878072 0.113363690219777 1.74599031819187 0.0451750753482289 1.38585436464843 -1.15612824789708 0.390560200430877 -1.11705887517414 2.1303292852334 -0.544305624648712 0.641302574642439 0.625062367104839 2.6271862173103 1.52962166433256 2.20152782115585 3.91720407074595 1.67284322372211 -1.37694853087081 0.808927714827835
"sp6" 1.49472291206452 -0.0710200696501795 0.853838520935523 4.83752558207405 0.570106036160228 2.53235324654643 -1.61772835694999 1.35306327358094 -1.24401462694316 6.93982810774745 -1.91926493602191 2.24860109435278 0.809106195696136 1.02431700971683 0.843263662273402 2.26839255667207 0.580992927989576 1.82636669778124 1.96316190390785 0.362049732945188 1.20708459396513 -1.25740307280278 0.505502763860142 -0.724722169013444 2.6773774729224 0.898610893891731 -2.48312506833928 -0.469511966405649 -1.78318025423364 -0.746832669851231 1.28499111580453 2.18856664744093 3.820449962549 -0.293315994999199 3.29639073548357 1.06867678263571 1.27898637243242 4.65574767937567 0.82980364018557 3.35699244332875 1.02423405472126 1.75951244749051 0.0076733966085849 2.99540826931572 -1.69275422748757 -1.40442202171378 -0.334645484279578 -0.343583405463405 3.63446007261016 1.88731777530448 3.19540880671637 2.37962313856195 1.36622558658819 0.882880183437954 0.0952579905412705 -2.23400341005946 0.849091840031353 3.03485717870167 3.067577338857 2.59041784439289 3.81252163153546 -1.74392432303114 2.50125166112538 0.101305980869213 -0.559087383909711 1.31953026818795 1.72090190532001 1.36703646040367 -0.152583929773959 -0.829788423604119 0.0290994741105693 2.42820061109382 2.23489566565766 -0.459916796344585 3.83335771775413 0.377032895607218 1.51485396435561 0.0913523381906543 2.89244544044832 2.1530866127735 -2.59610241258935 2.31420759711679 3.50535923423861 2.49638457913075 1.78965280667618 0.568702317311925 -0.62655320460825 -1.61117818864114 2.52724712674958 1.532618204077 -0.895691462254833 0.400499685076134 1.26274994279195 1.47498529956377 1.73573531882699 5.28508061499982 2.06123721710912 -1.47929778124433 0.57521085376985 1.16050008711562
"sp7" 3.36254962356539 0.466958338094885 0.558430171779956 3.76061396065021 0.159763617266341 2.42556405761221 3.4646386142558 2.55042962070852 1.05741082406761 5.10027641855794 0.704200486235598 -0.0824978474930177 0.461242162822272 2.12200459938434 5.04092273605488 1.31824377229698 0.967148868317769 3.08386090109966 0.240262073871855 -0.308682645410783 1.57032514016118 -0.552939136903597 3.24294620468454 -0.764413677753969 4.74418885161312 1.73439856856449 -1.29205072639539 0.846956124534188 2.49354126448885 -0.359051010343304 -1.75754748215188 0.315348237729638 -1.44294242972723 2.60287432971916 2.30617880790352 0.554796893008542 2.39395416165969 3.18371744010347 -0.708410663174404 3.51288236767165 2.33654486490774 1.6177915093241 -0.248261710393598 0.332565471384906 -0.241565450047201 0.591165253884798 -2.2564827502847 0.526992036164523 4.12002789616037 3.35698245301728 2.45894397738411 0.0991226713547966 -0.772714853939599 3.32788130772685 -0.251022080363868 -0.0365864776533621 1.03665265519655 2.74131515477553 2.86914732302832 2.56358933460798 4.18954860075115 2.06138751263501 -0.532276627633479 -0.179275154101828 2.31412818530382 -0.545428747445518 -1.70798280915783 2.33152609649852 2.05195458664765 -2.20933621047146 2.94188930720838 -0.338061389512783 3.33481535210173 1.24580386567725 5.13729906187578 3.18618405521402 1.09331991036935 -0.35341942823842 1.8125600830282 -0.00329918422528869 -1.60624573028821 1.72019411353186 0.739693185769314 1.18631608405686 0.928238027152948 -1.16678468580677 -0.065644701928632 3.04958475930772 -0.57831590143826 -1.69550924646386 0.502714876088959 -0.472613301125906 2.65959273003503 4.65531227427713 0.829088732514924 4.06867329982398 0.0385510119579766 -1.70207790491511 -0.535062010747508 0.32972255614293
"sp8" 2.30075641962194 0.512212114960609 -2.57412830504926 3.19155965354619 -3.29440291966692 2.75564582357916 0.431706712994723 2.11975885059391 0.441304993155625 5.42821842222113 0.371988839726062 -0.696265093402673 0.471425944209619 1.68834449100518 3.14600990847155 1.28078997815796 1.17375582410976 -0.0771759817263197 5.48494285278579 1.30305228735618 -0.226402969007675 -0.289567320162764 2.42410371741232 1.36383896478773 1.15303003965741 0.473027961125095 0.162718308563021 0.898488042870892 2.50214414332897 2.88179172334221 2.74156371911671 5.10783139949753 1.38085602179831 2.37784285357984 1.64646101438496 -0.262233050824501 0.862704174415166 1.74768427328821 3.47296259561782 2.26304689501621 2.77129794297667 0.10072876505638 1.78436468268156 1.50205034851525 1.63402855137913 -1.83779556435714 2.00069153296113 2.72086448084217 1.80650146906851 3.38186634539683 -1.42270770370561 1.24471566340331 -0.182082837393904 -0.246723935475663 0.947332190407218 -1.9035173508713 2.40968457250948 3.45790114686551 4.93261149894543 0.845322847181517 4.1567265618282 -0.704962416436985 3.85027078545253 2.27341558734748 4.15473079866272 -0.158467598285551 0.43280207512424 -0.278451296517407 4.50075614258188 0.808875445168938 2.86208247146535 1.58362684656758 2.98129562481307 3.85743788554539 5.57523356862404 2.87596066891484 -0.0719615709188444 0.91656533017848 0.876451771364628 3.93096878275093 -0.170587037655458 4.86441369239583 2.55580232214279 2.76566030496393 1.00621184556737 -0.261708841931345 -0.491649539008487 2.94363696963387 2.07584127421968 1.30204591570336 -0.427206500488066 0.207180547378469 2.13052989873712 4.09921731205577 2.83232648851949 2.69909706169953 -0.528490956286493 3.03914808390357 1.7019116824552 -1.50580342228315
"sp9" 1.68387366884455 3.22262453488385 0.0321485573536688 0.742980468471431 0.259382743165228 -0.164766412258535 -1.37383876538216 0.580700535604461 -0.453925845423731 6.53985896018696 2.24235663581066 0.671718502978089 2.78065653576273 4.06690535215274 2.46739490973321 -0.0792608064845272 3.46490979369193 3.34018728041396 1.83073724203431 -0.0196485869113819 0.570288904935964 -1.2636414525819 2.02145945264522 1.8067436846692 3.33658564469412 1.39962719602277 1.32457137967021 0.533807671624958 0.0887938714862803 3.12950096484658 3.54669981221719 1.46898552266281 -0.280258251309484 1.82268138723736 1.99767370434877 0.590259316548628 1.48317665975337 3.11275282213922 0.717136416751642 2.45321265883135 0.342622161567175 -0.188506927384469 2.14045932415278 1.80881344924367 1.93644625950634 1.96610421425808 0.262598513377067 0.0699789742131529 2.21052358895449 3.80724976187161 2.42968493961806 0.921928065042966 0.319449880588896 3.25026115416387 1.50632039214599 1.76716799466497 2.9043797425617 3.18160254637562 3.62684530882199 0.585421797628499 5.55651269225788 0.240185348266093 1.25107058500968 3.33837027487195 4.46220276004459 -0.295517265668598 -0.593262712870363 1.97909229760644 3.95837108005364 4.45690816527862 1.39047463753046 1.73765580347291 2.86116102515 4.84784999143562 4.96195467644 3.43985296858121 1.42074307283391 2.99584237398531 2.7916770160625 2.55822673200079 -0.329426865770307 3.48522712260716 0.878321817042895 0.958331548040876 1.67570610090544 0.142202914175201 -1.22531190145703 0.242050265294762 -0.194791070410137 1.0916052532748 1.35309451812204 1.446773584901 3.04799840068955 3.80796574141908 -0.796243789042701 -1.23705992987938 -0.882167483192309 0.667136337210173 -0.318028355527805 -0.281831155696366
"sp10" 3.14300868118488 0.970776044860244 3.36178227690974 3.42842586885806 1.31562490633084 -0.855617189190192 0.500653536219407 2.66260070148484 -0.984220434853595 3.56035900967018 1.01985886350015 -1.19662737009834 1.89366059712047 2.59833083957243 1.38973325459323 2.47660017847172 1.05181960374394 2.5048989177714 2.00260198204237 1.26426512036056 1.93149426290825 -0.836879017209039 0.731217235914529 2.02998350756474 2.84170148414907 1.31409839648836 -1.0886857458679 0.160699217976559 -0.906275542517848 1.7708255412842 2.33672604865455 0.791154236296726 2.06688512371331 2.06932031378832 3.51637468762239 -0.649413923982296 0.269218499354074 -0.0322763161482422 1.7606327058323 3.62477993865816 0.380076757187169 -0.423496407560089 3.21155390951601 1.93428279087294 5.25675871539074 1.2920279871152 1.40700563381651 4.10483043075393 1.54512170621766 3.82990207701094 1.34229403702746 1.37839560945732 0.203596300493019 0.0078460278969899 -0.964675145784462 1.4779398860802 2.71441259664594 0.0370751732988831 3.54998785569287 3.1380281379565 6.00117371755318 -1.36284983466424 2.53056988135497 2.76976267223686 3.37032964622595 -0.281964939073924 0.559693486386577 0.477277384807949 1.44394910562163 1.97389723519785 4.99538980571675 2.03547419949904 2.59577777568968 1.59746220262912 5.00177857490191 3.46891788172223 -0.193440383953891 0.608041412966976 5.04193438287006 2.16550853064508 0.0355797838180364 1.84803375145919 0.327877769790905 1.02864770026856 -0.775742957174204 1.60433427823026 0.74780011958757 0.093080552223972 1.59977195082938 1.33509413260166 -0.0590728572073193 0.102192325037008 3.37341560503713 3.13529696075372 -0.246130685855989 -0.564328683351017 3.40907994338437 0.609520710711428 1.19263138064261 0.194600069680682
"sp11" 3.40319426818209 1.75730388114376 1.67956555175703 4.16717003294579 0.556617504003903 3.87633813079885 0.142378613199351 3.44709516393337 -0.290399570718665 5.03846159637489 1.10523706806087 0.326865948221885 -0.0608974837798257 2.66579220638304 0.62827518184566 0.909177693502057 2.24027732470107 0.377965185424261 2.87617890735151 1.46521352530994 4.99566430238453 -0.15446260807944 4.06067285773242 -0.706120974059496 3.90976383661455 1.57474162108831 -0.963105039943438 0.133493472332793 0.686655508666311 3.64032735720789 2.54069025211319 0.846218519962376 1.96808017433075 2.48383240551322 1.87287941577967 -1.00750757511811 3.15319076681415 0.398237939321405 2.46749648964513 4.35354602040799 2.36707189767817 1.05765860358563 3.27504884931741 2.05026675048498 5.11084188029493 1.30593266154059 0.0849879811164508 1.22899901031737 3.31861794291247 3.501391763352 3.11457214547874 0.916326338016353 0.0390526412715569 2.1197997559762 -2.0837269478434 2.57174155581865 2.05513721840513 3.13356492002135 4.90040642872292 0.200728698314924 2.17545563349603 0.63916471252549 1.5530168439902 0.851123084919222 4.58628102571182 0.118864802581523 3.94477497262215 0.998776509365665 3.1207570626757 1.9790635972701 3.52338913972599 0.768107860485617 0.668089226778196 5.19501087511957 2.15786274201817 1.29192628331261 1.04877708565109 3.12508569235098 4.29473177240771 1.08415835791925 1.13495619032298 0.370494108858166 0.716927865715167 1.863789723784 0.470394187418057 0.526774252324652 1.34151528370923 -0.760152087861835 4.45014733574788 3.96707416094672 0.753692944253975 4.27036927851 3.55526644727952 4.63717051933958 2.60261636552247 3.91494800407957 0.642744768585629 0.676075637594286 2.40953809106355 1.79017763375757
